Open Time,Open,High,Low,Close,Volume
2025-01-01 00:00:00,189.31,191.3,189.08,190.72,58629.876000000004
2025-01-01 00:30:00,190.71,192.66,190.66,192.54,50882.488
2025-01-01 01:00:00,192.54,192.64,190.69,191.17,44401.604999999996
2025-01-01 01:30:00,191.16,191.63,190.39,190.7,22127.521
2025-01-01 02:00:00,190.7,191.26,190.44,190.64,28037.128
2025-01-01 02:30:00,190.65,192.04,190.6,191.59,37777.219
2025-01-01 03:00:00,191.59,191.59,190.58,190.62,32486.07
2025-01-01 03:30:00,190.61,190.73,190.04,190.43,26041.971999999998
2025-01-01 04:00:00,190.42,190.43,189.68,189.85,34574.513
2025-01-01 04:30:00,189.85,189.87,189.32,189.47,35947.855
2025-01-01 05:00:00,189.48,190.61,189.35,190.43,26523.378
2025-01-01 05:30:00,190.42,190.62,190.0,190.15,17603.139
2025-01-01 06:00:00,190.15,190.31,189.59,189.95,20206.549
2025-01-01 06:30:00,189.95,190.31,189.4,190.3,17757.325
2025-01-01 07:00:00,190.29,190.35,189.74,189.9,18840.762
2025-01-01 07:30:00,189.9,190.25,189.7,190.06,28916.617
2025-01-01 08:00:00,190.06,190.74,189.41,189.82,26120.155
2025-01-01 08:30:00,189.81,190.08,189.3,189.4,31085.934
2025-01-01 09:00:00,189.4,189.76,188.2,188.49,56138.216
2025-01-01 09:30:00,188.5,189.25,188.0,189.18,34151.613
2025-01-01 10:00:00,189.19,190.51,189.17,190.22,37475.171
2025-01-01 10:30:00,190.23,191.03,190.07,190.24,34519.636
2025-01-01 11:00:00,190.25,191.24,189.89,191.23,34332.856
2025-01-01 11:30:00,191.24,191.86,190.95,191.36,28737.361
2025-01-01 12:00:00,191.35,191.73,190.72,191.41,32270.878
2025-01-01 12:30:00,191.41,191.75,190.42,190.95,53240.753000000004
2025-01-01 13:00:00,190.94,191.29,189.59,189.69,39638.144
2025-01-01 13:30:00,189.68,190.4,189.66,190.25,39526.471
2025-01-01 14:00:00,190.24,191.48,189.9,189.95,36405.041
2025-01-01 14:30:00,189.95,190.96,189.14,190.88,32553.603
2025-01-01 15:00:00,190.88,191.18,189.98,190.54,33590.675
2025-01-01 15:30:00,190.53,192.15,190.33,191.91,36353.394
2025-01-01 16:00:00,191.91,192.25,190.64,191.1,34122.343
2025-01-01 16:30:00,191.1,191.38,190.08,190.51,27239.424
2025-01-01 17:00:00,190.52,190.65,189.25,189.85,39435.126
2025-01-01 17:30:00,189.84,190.65,189.53,190.64,27643.059
2025-01-01 18:00:00,190.63,190.9,189.89,190.76,21842.596
2025-01-01 18:30:00,190.76,192.23,190.59,191.68,40520.025
2025-01-01 19:00:00,191.69,192.7,191.49,192.37,29826.654
2025-01-01 19:30:00,192.36,193.91,191.53,193.1,72359.245
2025-01-01 20:00:00,193.1,194.1,193.1,193.77,40928.13
2025-01-01 20:30:00,193.76,194.56,193.59,194.36,34651.577
2025-01-01 21:00:00,194.36,195.33,193.71,195.07,50165.808000000005
2025-01-01 21:30:00,195.06,195.17,194.07,194.69,33803.011
2025-01-01 22:00:00,194.68,194.95,193.68,194.11,39616.069
2025-01-01 22:30:00,194.11,194.93,194.1,194.53,22671.891
2025-01-01 23:00:00,194.54,195.16,194.02,194.24,29421.765
2025-01-01 23:30:00,194.23,194.45,193.81,194.28,24019.461
2025-01-02 00:00:00,194.28,195.97,193.43,195.17,59211.812
2025-01-02 00:30:00,195.17,197.17,194.64,196.25,90972.905
2025-01-02 01:00:00,196.25,198.47,196.25,197.03,88021.423
2025-01-02 01:30:00,197.03,197.77,196.11,197.71,44414.359000000004
2025-01-02 02:00:00,197.7,198.94,197.47,198.7,93019.203
2025-01-02 02:30:00,198.69,199.42,197.93,199.41,97519.368
2025-01-02 03:00:00,199.41,199.7,198.08,198.65,58088.153
2025-01-02 03:30:00,198.65,198.93,197.8,198.54,65051.017
2025-01-02 04:00:00,198.55,200.2,198.54,200.13,82661.922
2025-01-02 04:30:00,200.14,204.84,200.14,204.47,220412.544
2025-01-02 05:00:00,204.47,205.5,203.31,204.99,87567.315
2025-01-02 05:30:00,205.0,205.36,204.4,204.62,53306.167
2025-01-02 06:00:00,204.63,205.2,203.96,204.54,111522.898
2025-01-02 06:30:00,204.55,205.97,204.28,205.36,69185.214
2025-01-02 07:00:00,205.36,206.89,205.2,206.59,124124.87700000001
2025-01-02 07:30:00,206.59,206.83,205.6,205.91,70156.028
