Open Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,Taker Buy Base Volume,Taker Buy Quote Volume,Ignore
2024-01-01 00:00:00,42283.58,42397.23,42261.02,42397.23,155.25731,2024-01-01 00:04:59.999,6572925.8325696,6350,106.05732,4490262.4708109,0
2024-01-01 00:05:00,42397.22,42432.74,42385.26,42409.96,141.31102,2024-01-01 00:09:59.999,5993374.7027678,5134,69.45156,2945451.6113849,0
2024-01-01 00:10:00,42409.97,42488.09,42409.96,42488.0,135.14249,2024-01-01 00:14:59.999,5738385.9671913,5167,73.25966,3110337.7450287,0
2024-01-01 00:15:00,42488.0,42554.57,42458.58,42458.85,163.32541,2024-01-01 00:19:59.999,6943229.9761827,6153,82.81591,3520688.5352447,0
2024-01-01 00:20:00,42458.85,42491.1,42445.84,42473.93,117.27112,2024-01-01 00:24:59.999,4979136.0505332,3094,49.06278,2083183.180303,0
2024-01-01 00:25:00,42473.93,42500.0,42412.02,42419.73,111.65236,2024-01-01 00:29:59.999,4739498.028685,4085,43.64197,1852694.0763937,0
2024-01-01 00:30:00,42419.73,42419.73,42354.19,42362.93,77.85936,2024-01-01 00:34:59.999,3299937.7877474,4552,29.46018,1248498.377965,0
2024-01-01 00:35:00,42362.93,42447.82,42355.36,42447.82,149.18862,2024-01-01 00:39:59.999,6324233.376761,3542,114.68252,4861572.6363932,0
2024-01-01 00:40:00,42447.82,42447.82,42396.5,42441.32,92.85846,2024-01-01 00:44:59.999,3939919.629158,2865,47.85757,2030572.8010571,0
2024-01-01 00:45:00,42441.32,42465.52,42422.45,42422.46,59.74817,2024-01-01 00:49:59.999,2536517.2564311,2342,30.61345,1299672.8227301,0
2024-01-01 00:50:00,42422.45,42459.56,42422.45,42459.55,33.134,2024-01-01 00:54:59.999,1406179.0556146,1837,20.60355,874370.3570699,0
2024-01-01 00:55:00,42459.56,42490.74,42455.99,42475.23,34.93276,2024-01-01 00:59:59.999,1483911.3101473,2013,15.06934,640112.2052638,0
2024-01-01 01:00:00,42475.23,42475.23,42435.52,42435.53,86.468,2024-01-01 01:04:59.999,3670754.3574957,2873,57.72521,2450539.6338717,0
2024-01-01 01:05:00,42435.52,42459.22,42431.65,42436.8,58.69942,2024-01-01 01:09:59.999,2491621.3784006,2232,34.04914,1445247.3091055,0
2024-01-01 01:10:00,42436.8,42471.1,42436.8,42466.33,43.59357,2024-01-01 01:14:59.999,1850632.4987253,2151,23.3999,993384.1950028,0
2024-01-01 01:15:00,42466.32,42495.71,42466.32,42493.61,37.14979,2024-01-01 01:19:59.999,1578294.7718379,1870,25.01631,1062740.5126978,0
2024-01-01 01:20:00,42493.61,42513.17,42478.07,42478.07,51.74072,2024-01-01 01:24:59.999,2198985.8734466,2160,20.8198,884659.5909257,0
2024-01-01 01:25:00,42478.07,42511.1,42470.0,42493.16,63.5964,2024-01-01 01:29:59.999,2702706.6762971,2550,34.09872,1449135.0293725,0
2024-01-01 01:30:00,42493.16,42574.5,42493.16,42565.22,64.97471,2024-01-01 01:34:59.999,2764168.6197293,3652,43.14586,1835224.997324,0
2024-01-01 01:35:00,42565.22,42775.0,42565.21,42717.52,420.49157,2024-01-01 01:39:59.999,17946209.906991,18028,271.16706,11571845.8423611,0
2024-01-01 01:40:00,42717.53,42751.73,42675.0,42697.5,157.10679,2024-01-01 01:44:59.999,6710624.907508,5745,102.02477,4357432.6850775,0
2024-01-01 01:45:00,42697.5,42720.0,42653.06,42698.01,113.43382,2024-01-01 01:49:59.999,4842759.2791199,3793,61.47118,2624486.7092217,0
2024-01-01 01:50:00,42698.01,42706.1,42660.0,42664.45,39.00133,2024-01-01 01:54:59.999,1664669.0271795,2470,20.03181,854999.6910033,0
2024-01-01 01:55:00,42664.46,42664.49,42613.56,42613.56,60.12244,2024-01-01 01:59:59.999,2563466.0514107,2872,19.37251,825949.1523128,0
2024-01-01 02:00:00,42613.57,42638.41,42558.82,42563.79,94.92511,2024-01-01 02:04:59.999,4043920.829954,4209,31.65179,1348401.5050111,0
2024-01-01 02:05:00,42563.79,42576.21,42545.45,42548.93,74.69948,2024-01-01 02:09:59.999,3179242.4167908,3496,28.94208,1231698.94643,0
