1705449600000,18.80540000,18.83460000,18.80000000,18.83460000,875.30000000,1705449659999,16464.38144000,55,598.30000000,11255.81639000,0
1705449660000,18.83520000,18.89780000,18.83290000,18.86720000,1902.00000000,1705449719999,35902.59137000,144,1111.30000000,20975.16411000,0
1705449720000,18.86550000,18.86550000,18.79700000,18.80020000,3779.50000000,1705449779999,71132.32504000,118,2348.30000000,44217.52213000,0
1705449780000,18.80360000,18.83910000,18.80360000,18.82880000,1173.70000000,1705449839999,22091.83123000,49,1078.50000000,20299.59810000,0
1705449840000,18.82260000,18.85300000,18.81170000,18.81990000,1279.60000000,1705449899999,24095.98374000,84,709.70000000,13363.99124000,0
1705449900000,18.82120000,18.86280000,18.82120000,18.83750000,695.40000000,1705449959999,13098.85100000,48,504.00000000,9494.29815000,0
1705449960000,18.83560000,18.86900000,18.81370000,18.86320000,907.50000000,1705450019999,17098.62474000,67,503.20000000,9481.04805000,0
1705450020000,18.86350000,18.90130000,18.85490000,18.89360000,2311.80000000,1705450079999,43661.08290000,165,1102.70000000,20824.73716000,0
1705450080000,18.88480000,18.90390000,18.87560000,18.90160000,1217.10000000,1705450139999,22998.14223000,83,1004.10000000,18975.13584000,0
1705450140000,18.90060000,18.91000000,18.89200000,18.90440000,664.10000000,1705450199999,12554.16257000,61,373.80000000,7066.32144000,0
1705450200000,18.90680000,18.92360000,18.86560000,18.86690000,1607.10000000,1705450259999,30377.75091000,132,663.70000000,12545.32530000,0
1705450260000,18.86690000,18.92280000,18.86280000,18.91650000,702.80000000,1705450319999,13276.01539000,66,405.90000000,7669.74729000,0
1705450320000,18.91650000,18.92060000,18.86680000,18.91320000,790.60000000,1705450379999,14935.26685000,61,476.70000000,9002.30297000,0
1705450380000,18.91500000,18.92360000,18.88890000,18.89800000,405.40000000,1705450439999,7664.83611000,49,102.30000000,1934.02252000,0
1705450440000,18.90250000,18.92660000,18.90250000,18.91300000,2364.50000000,1705450499999,44706.66632000,69,1883.40000000,35607.95002000,0
1705450500000,18.91350000,18.94750000,18.91350000,18.94730000,1134.50000000,1705450559999,21486.62471000,97,966.80000000,18309.84642000,0
1705450560000,18.94730000,18.97240000,18.93840000,18.96300000,2514.80000000,1705450619999,47665.68807000,241,1405.00000000,26632.17532000,0
1705450620000,18.96310000,18.99090000,18.96310000,18.97750000,2531.90000000,1705450679999,48060.15801000,192,1649.20000000,31304.95024000,0
