1704931200000,16.30980000,16.31700000,16.14470000,16.15350000,10237.90000000,1704931259999,166133.50317000,845,2912.20000000,47262.65551000,0
1704931260000,16.15350000,16.16400000,16.04000000,16.05610000,10721.00000000,1704931319999,172655.82520000,1187,5418.20000000,87253.86987000,0
1704931320000,16.05620000,16.09200000,16.00010000,16.04410000,28711.60000000,1704931379999,459968.14712000,836,21543.90000000,345113.95566000,0
1704931380000,16.03900000,16.12940000,16.02930000,16.07330000,8054.20000000,1704931439999,129485.07487000,588,4567.10000000,73419.72419000,0
1704931440000,16.07560000,16.09310000,16.03420000,16.08010000,6559.60000000,1704931499999,105374.78042000,281,2653.70000000,42626.13614000,0
1704931500000,16.08800000,16.14870000,16.07850000,16.09710000,9350.50000000,1704931559999,150635.47186000,647,4918.20000000,79231.45488000,0
1704931560000,16.10730000,16.13590000,16.06360000,16.10560000,7272.80000000,1704931619999,117106.19849000,405,4284.80000000,69005.08338000,0
1704931620000,16.09810000,16.10590000,16.02340000,16.09900000,5687.70000000,1704931679999,91383.45527000,429,2233.30000000,35903.04031000,0
1704931680000,16.09230000,16.11500000,16.00000000,16.00830000,17114.50000000,1704931739999,274348.93281000,714,5725.50000000,91810.70596000,0
1704931740000,16.00440000,16.03210000,16.00000000,16.01600000,5505.80000000,1704931799999,88171.23159000,550,2728.10000000,43695.49855000,0
1704931800000,16.01780000,16.04060000,16.00000000,16.00520000,20044.90000000,1704931859999,320867.75604000,685,5122.50000000,82056.25270000,0
1704931860000,16.00440000,16.01810000,15.93370000,15.97070000,49392.50000000,1704931919999,789825.33972000,1369,6154.30000000,98288.01398000,0
1704931920000,15.96920000,15.98090000,15.90430000,15.91120000,8036.20000000,1704931979999,128110.46528000,666,3452.10000000,55047.99965000,0
1704931980000,15.91660000,15.99730000,15.90600000,15.96520000,6192.80000000,1704932039999,98770.04059000,422,4186.40000000,66745.62036000,0
1704932040000,15.96280000,15.99110000,15.94580000,15.95840000,4551.10000000,1704932099999,72653.18830000,361,1921.80000000,30679.97848000,0
1704932100000,15.95470000,15.96230000,15.90010000,15.95010000,6339.30000000,1704932159999,101001.01057000,513,2527.20000000,40274.68927000,0
