1705881600000,16.85930000,16.87600000,16.83600000,16.86770000,870.00000000,1705881659999,14662.06452000,74,476.00000000,8020.92134000,0
1705881660000,16.86130000,16.86580000,16.84870000,16.85990000,974.60000000,1705881719999,16427.83592000,66,246.50000000,4155.23323000,0
1705881720000,16.84980000,16.88550000,16.84870000,16.85690000,731.30000000,1705881779999,12340.83351000,63,481.80000000,8132.43496000,0
1705881780000,16.85620000,16.87420000,16.84500000,16.87420000,468.40000000,1705881839999,7894.77842000,48,200.00000000,3371.95861000,0
1705881840000,16.88170000,16.90000000,16.88170000,16.89380000,2658.50000000,1705881899999,44921.47122000,132,2147.70000000,36292.19507000,0
1705881900000,16.89380000,16.90000000,16.87420000,16.87510000,1968.00000000,1705881959999,33252.38648000,64,1669.40000000,28212.75206000,0
1705881960000,16.87520000,16.90000000,16.87520000,16.89990000,1550.10000000,1705882019999,26193.88038000,67,1382.00000000,23353.68872000,0
1705882020000,16.89990000,16.90000000,16.89830000,16.89990000,1359.60000000,1705882079999,22977.09622000,72,1190.20000000,20114.28083000,0
1705882080000,16.89990000,16.90000000,16.89860000,16.89980000,2782.40000000,1705882139999,47022.52415000,49,2679.90000000,45290.29212000,0
1705882140000,16.89990000,16.90000000,16.88290000,16.89120000,1003.80000000,1705882199999,16962.01968000,62,782.30000000,13219.12933000,0
1705882200000,16.89370000,16.89980000,16.86320000,16.86890000,671.40000000,1705882259999,11335.53435000,61,236.70000000,3997.13428000,0
1705882260000,16.86740000,16.88890000,16.86430000,16.87910000,2216.20000000,1705882319999,37422.80231000,81,1745.80000000,29478.95829000,0
1705882320000,16.88700000,16.88700000,16.87350000,16.88380000,1661.50000000,1705882379999,28048.48797000,64,1394.20000000,23536.19702000,0
1705882380000,16.88370000,16.88640000,16.87660000,16.87670000,435.30000000,1705882439999,7347.54011000,25,90.60000000,1529.21633000,0
1705882440000,16.87620000,16.87620000,16.86440000,16.86690000,331.40000000,1705882499999,5590.69862000,43,113.40000000,1912.84339000,0
1705882500000,16.86780000,16.89420000,16.86780000,16.89200000,288.50000000,1705882559999,4868.96950000,49,221.00000000,3729.66777000,0
1705882560000,16.89190000,16.89890000,16.88850000,16.89010000,318.30000000,1705882619999,5377.29330000,52,121.70000000,2056.14875000,0
1705882620000,16.89190000,16.89730000,16.88520000,16.88770000,284.40000000,1705882679999,4804.12564000,46,121.90000000,2059.21583000,0
1705882680000,16.88740000,16.88770000,16.88030000,16.88180000,804.90000000,1705882739999,13591.90489000,51,181.80000000,3069.82079000,0
1705882740000,16.88160000,16.88550000,16.87820000,16.88180000,1080.60000000,1705882799999,18241.22239000,63,540.30000000,9120.46645000,0
1705882800000,16.88180000,16.89420000,16.88180000,16.89020000,843.10000000,1705882859999,14238.23719000,50,262.40000000,4430.96829000,0
1705882860000,16.88270000,16.88270000,16.85440000,16.86150000,1181.50000000,1705882919999,19926.95672000,73,131.60000000,2219.43411000,0
1705882920000,16.86140000,16.87770000,16.85190000,16.85190000,377.30000000,1705882979999,6363.08919000,44,322.60000000,5440.92559000,0
1705882980000,16.85570000,16.86010000,16.85280000,16.85280000,770.70000000,1705883039999,12992.71222000,23,705.70000000,11897.21716000,0
1705883040000,16.85280000,16.85280000,16.83410000,16.83590000,334.70000000,1705883099999,5637.64053000,42,123.40000000,2078.20022000,0
1705883100000,16.83580000,16.83590000,16.80000000,16.80020000,3198.90000000,1705883159999,53785.25699000,155,1105.80000000,18597.14449000,0
