timestamp,SOL/USDT_2025_5T,BNSOL/USDT_2025_5T
2025-01-13 22:35:00,182.48,186.7
2025-01-13 22:40:00,182.51,186.9
2025-01-13 22:45:00,182.83,187.1
2025-01-13 22:50:00,182.61,186.9
2025-01-13 22:55:00,183.11,187.4
2025-01-13 23:00:00,183.15,187.4
2025-01-13 23:05:00,183.16,187.5
2025-01-13 23:10:00,183.39,187.7
2025-01-13 23:15:00,183.67,187.9
2025-01-13 23:20:00,183.42,188.0
2025-01-13 23:25:00,183.2,187.6
2025-01-13 23:30:00,183.41,188.0
2025-01-13 23:35:00,183.41,187.7
2025-01-13 23:40:00,183.29,187.7
2025-01-13 23:45:00,182.84,187.2
2025-01-13 23:50:00,182.89,187.2
2025-01-13 23:55:00,182.87,187.2
2025-01-14 00:00:00,182.34,186.6
2025-01-14 00:05:00,182.01,186.3
2025-01-14 00:10:00,181.95,186.3
2025-01-14 00:15:00,182.19,186.4
2025-01-14 00:20:00,182.76,187.1
2025-01-14 00:25:00,182.54,186.9
2025-01-14 00:30:00,182.38,186.7
2025-01-14 00:35:00,182.27,186.5
2025-01-14 00:40:00,182.29,186.6
2025-01-14 00:45:00,182.01,186.3
2025-01-14 00:50:00,182.43,186.6
2025-01-14 00:55:00,182.37,186.6
2025-01-14 01:00:00,183.24,187.5
2025-01-14 01:05:00,183.75,188.1
2025-01-14 01:10:00,184.11,188.5
2025-01-14 01:15:00,183.29,187.7
2025-01-14 01:20:00,182.88,187.1
2025-01-14 01:25:00,183.18,187.6
2025-01-14 01:30:00,183.04,187.3
2025-01-14 01:35:00,182.81,187.1
2025-01-14 01:40:00,182.75,187.1
2025-01-14 01:45:00,182.75,187.1
2025-01-14 01:50:00,182.83,187.1
2025-01-14 01:55:00,182.63,187.0
2025-01-14 02:00:00,182.67,187.1
2025-01-14 02:05:00,182.51,186.9
2025-01-14 02:10:00,183.02,187.5
2025-01-14 02:15:00,183.51,187.9
2025-01-14 02:20:00,183.96,188.4
2025-01-14 02:25:00,183.85,188.3
2025-01-14 02:30:00,183.29,187.6
2025-01-14 02:35:00,183.67,188.1
2025-01-14 02:40:00,183.6,188.0
2025-01-14 02:45:00,183.22,187.6
2025-01-14 02:50:00,183.23,187.7
2025-01-14 02:55:00,183.39,187.8
2025-01-14 03:00:00,183.67,188.1
2025-01-14 03:05:00,183.51,187.9
2025-01-14 03:10:00,184.16,188.5
2025-01-14 03:15:00,183.95,188.4
2025-01-14 03:20:00,184.29,188.7
2025-01-14 03:25:00,184.56,189.0
2025-01-14 03:30:00,184.12,188.6
2025-01-14 03:35:00,184.19,188.7
2025-01-14 03:40:00,184.52,188.9
2025-01-14 03:45:00,184.48,189.0
2025-01-14 03:50:00,184.3,188.8
2025-01-14 03:55:00,184.19,188.8
2025-01-14 04:00:00,184.56,189.2
2025-01-14 04:05:00,184.43,188.8
2025-01-14 04:10:00,184.86,189.4
2025-01-14 04:15:00,184.8,189.5
2025-01-14 04:20:00,184.98,189.5
2025-01-14 04:25:00,184.98,189.4
2025-01-14 04:30:00,184.78,189.3
2025-01-14 04:35:00,185.07,189.4
2025-01-14 04:40:00,185.03,189.5
2025-01-14 04:45:00,185.11,189.7
2025-01-14 04:50:00,185.57,190.0
2025-01-14 04:55:00,185.88,190.5
2025-01-14 05:00:00,186.07,190.7
2025-01-14 05:05:00,186.57,191.2
2025-01-14 05:10:00,186.53,191.0
2025-01-14 05:15:00,186.18,190.7
2025-01-14 05:20:00,185.99,190.6
2025-01-14 05:25:00,185.71,190.2
2025-01-14 05:30:00,185.38,190.1
2025-01-14 05:35:00,185.52,190.0
2025-01-14 05:40:00,185.24,189.7
2025-01-14 05:45:00,185.01,189.7
2025-01-14 05:50:00,185.04,189.4
2025-01-14 05:55:00,185.19,189.6
2025-01-14 06:00:00,185.35,189.9
2025-01-14 06:05:00,185.58,190.0
2025-01-14 06:10:00,185.51,190.1
2025-01-14 06:15:00,185.82,190.5
2025-01-14 06:20:00,185.89,190.2
2025-01-14 06:25:00,186.07,190.8
2025-01-14 06:30:00,186.34,190.8
2025-01-14 06:35:00,186.86,191.4
2025-01-14 06:40:00,186.35,191.2
2025-01-14 06:45:00,186.03,190.8
2025-01-14 06:50:00,186.07,190.9
2025-01-14 06:55:00,186.3,190.8
2025-01-14 07:00:00,186.1,190.7
2025-01-14 07:05:00,185.96,190.4
2025-01-14 07:10:00,185.92,190.5
2025-01-14 07:15:00,185.77,190.4
2025-01-14 07:20:00,185.9,190.6
2025-01-14 07:25:00,186.03,190.6
2025-01-14 07:30:00,185.65,190.3
2025-01-14 07:35:00,185.42,190.1
2025-01-14 07:40:00,185.61,190.3
2025-01-14 07:45:00,185.48,190.1
2025-01-14 07:50:00,185.56,190.3
2025-01-14 07:55:00,185.61,190.2
2025-01-14 08:00:00,186.12,190.6
2025-01-14 08:05:00,186.26,190.9
2025-01-14 08:10:00,186.96,191.6
2025-01-14 08:15:00,186.84,191.6
2025-01-14 08:20:00,186.31,191.0
2025-01-14 08:25:00,186.56,191.0
2025-01-14 08:30:00,186.67,191.3
2025-01-14 08:35:00,187.07,191.7
2025-01-14 08:40:00,187.08,191.6
2025-01-14 08:45:00,187.23,191.9
2025-01-14 08:50:00,187.16,191.7
2025-01-14 08:55:00,186.88,191.5
2025-01-14 09:00:00,186.58,191.1
2025-01-14 09:05:00,186.8,191.4
2025-01-14 09:10:00,187.16,191.9
2025-01-14 09:15:00,187.15,191.7
2025-01-14 09:20:00,188.34,192.9
2025-01-14 09:25:00,188.64,193.2
2025-01-14 09:30:00,189.07,193.7
2025-01-14 09:35:00,189.34,193.9
2025-01-14 09:40:00,189.85,194.6
2025-01-14 09:45:00,190.02,194.8
2025-01-14 09:50:00,189.96,194.6
2025-01-14 09:55:00,189.45,194.1
2025-01-14 10:00:00,188.64,193.4
2025-01-14 10:05:00,188.13,193.1
2025-01-14 10:10:00,188.01,192.7
2025-01-14 10:15:00,188.08,192.9
2025-01-14 10:20:00,188.27,193.0
2025-01-14 10:25:00,188.19,192.8
2025-01-14 10:30:00,187.95,192.7
2025-01-14 10:35:00,188.05,192.8
2025-01-14 10:40:00,188.2,193.0
2025-01-14 10:45:00,188.01,192.7
2025-01-14 10:50:00,187.97,192.9
2025-01-14 10:55:00,187.75,192.3
2025-01-14 11:00:00,187.8,192.5
2025-01-14 11:05:00,187.78,192.5
2025-01-14 11:10:00,187.86,192.4
2025-01-14 11:15:00,187.78,192.4
2025-01-14 11:20:00,187.54,192.0
2025-01-14 11:25:00,187.94,192.4
2025-01-14 11:30:00,187.92,192.5
2025-01-14 11:35:00,187.62,192.3
2025-01-14 11:40:00,186.99,191.3
2025-01-14 11:45:00,186.82,191.4
2025-01-14 11:50:00,187.21,191.7
2025-01-14 11:55:00,187.06,191.6
2025-01-14 12:00:00,186.89,190.9
2025-01-14 12:05:00,186.55,191.0
2025-01-14 12:10:00,186.51,190.8
2025-01-14 12:15:00,186.2,190.7
2025-01-14 12:20:00,185.76,190.3
2025-01-14 12:25:00,186.37,190.7
2025-01-14 12:30:00,186.9,191.3
2025-01-14 12:35:00,186.85,191.3
2025-01-14 12:40:00,186.56,191.0
2025-01-14 12:45:00,186.95,191.4
2025-01-14 12:50:00,186.98,191.5
2025-01-14 12:55:00,186.03,190.3
2025-01-14 13:00:00,186.46,190.8
2025-01-14 13:05:00,185.89,190.3
2025-01-14 13:10:00,186.22,190.5
2025-01-14 13:15:00,185.76,190.4
2025-01-14 13:20:00,185.7,190.2
2025-01-14 13:25:00,185.85,190.5
2025-01-14 13:30:00,187.73,192.1
2025-01-14 13:35:00,187.45,192.3
2025-01-14 13:40:00,187.43,191.9
2025-01-14 13:45:00,188.06,192.6
2025-01-14 13:50:00,187.97,192.5
2025-01-14 13:55:00,188.05,192.6
2025-01-14 14:00:00,187.94,192.6
2025-01-14 14:05:00,187.55,192.2
2025-01-14 14:10:00,187.98,192.7
2025-01-14 14:15:00,188.19,192.8
2025-01-14 14:20:00,188.67,193.3
2025-01-14 14:25:00,189.1,193.8
2025-01-14 14:30:00,189.41,194.2
2025-01-14 14:35:00,189.79,194.5
2025-01-14 14:40:00,188.95,193.6
2025-01-14 14:45:00,187.94,192.4
2025-01-14 14:50:00,187.3,192.0
2025-01-14 14:55:00,187.2,191.8
2025-01-14 15:00:00,187.64,192.3
2025-01-14 15:05:00,188.09,192.9
2025-01-14 15:10:00,188.04,192.7
2025-01-14 15:15:00,187.76,192.5
2025-01-14 15:20:00,187.44,192.2
2025-01-14 15:25:00,187.7,191.9
2025-01-14 15:30:00,187.63,192.3
2025-01-14 15:35:00,187.38,192.6
2025-01-14 15:40:00,188.4,192.8
2025-01-14 15:45:00,187.58,192.4
2025-01-14 15:50:00,187.74,192.3
2025-01-14 15:55:00,186.85,191.6
2025-01-14 16:00:00,186.15,190.9
2025-01-14 16:05:00,186.24,191.0
2025-01-14 16:10:00,186.36,191.0
2025-01-14 16:15:00,186.44,191.2
2025-01-14 16:20:00,186.86,191.2
2025-01-14 16:25:00,186.61,191.2
2025-01-14 16:30:00,186.47,191.1
2025-01-14 16:35:00,186.12,190.7
2025-01-14 16:40:00,186.03,190.7
2025-01-14 16:45:00,186.38,191.2
2025-01-14 16:50:00,186.47,191.0
2025-01-14 16:55:00,186.49,191.2
2025-01-14 17:00:00,186.16,190.8
2025-01-14 17:05:00,186.67,191.5
2025-01-14 17:10:00,187.08,191.8
2025-01-14 17:15:00,187.39,192.0
2025-01-14 17:20:00,187.12,191.5
2025-01-14 17:25:00,187.46,192.1
2025-01-14 17:30:00,186.67,191.7
2025-01-14 17:35:00,186.75,191.4
2025-01-14 17:40:00,187.0,191.8
2025-01-14 17:45:00,186.52,191.2
2025-01-14 17:50:00,186.68,191.4
2025-01-14 17:55:00,186.63,191.2
2025-01-14 18:00:00,186.64,191.5
2025-01-14 18:05:00,186.62,191.3
2025-01-14 18:10:00,186.1,190.9
2025-01-14 18:15:00,186.3,191.1
2025-01-14 18:20:00,186.61,191.3
2025-01-14 18:25:00,186.79,191.6
2025-01-14 18:30:00,187.06,191.7
2025-01-14 18:35:00,186.97,191.7
2025-01-14 18:40:00,186.6,191.4
2025-01-14 18:45:00,187.16,191.9
2025-01-14 18:50:00,186.98,191.7
2025-01-14 18:55:00,186.63,191.3
2025-01-14 19:00:00,186.56,191.1
2025-01-14 19:05:00,186.33,191.2
2025-01-14 19:10:00,186.56,191.4
2025-01-14 19:15:00,186.36,191.0
2025-01-14 19:20:00,186.63,191.3
2025-01-14 19:25:00,186.71,191.3
2025-01-14 19:30:00,187.11,191.7
2025-01-14 19:35:00,187.31,191.9
2025-01-14 19:40:00,187.48,192.2
2025-01-14 19:45:00,187.29,192.0
2025-01-14 19:50:00,187.14,191.7
2025-01-14 19:55:00,187.08,191.5
2025-01-14 20:00:00,186.07,190.6
2025-01-14 20:05:00,186.45,191.1
2025-01-14 20:10:00,186.38,191.1
2025-01-14 20:15:00,186.7,191.2
2025-01-14 20:20:00,186.98,191.7
2025-01-14 20:25:00,186.93,191.6
2025-01-14 20:30:00,186.69,191.3
2025-01-14 20:35:00,186.44,191.4
2025-01-14 20:40:00,186.59,191.1
2025-01-14 20:45:00,186.88,191.5
2025-01-14 20:50:00,187.1,191.9
2025-01-14 20:55:00,187.17,192.0
2025-01-14 21:00:00,187.31,191.6
2025-01-14 21:05:00,187.39,192.3
2025-01-14 21:10:00,187.21,192.0
2025-01-14 21:15:00,187.7,192.2
2025-01-14 21:20:00,187.82,192.4
2025-01-14 21:25:00,187.52,192.2
2025-01-14 21:30:00,187.16,191.5
2025-01-14 21:35:00,186.88,191.6
2025-01-14 21:40:00,186.81,191.4
2025-01-14 21:45:00,186.79,191.4
2025-01-14 21:50:00,186.97,191.5
2025-01-14 21:55:00,187.26,191.8
2025-01-14 22:00:00,187.57,192.2
2025-01-14 22:05:00,187.49,192.1
2025-01-14 22:10:00,187.1,191.7
2025-01-14 22:15:00,187.57,192.2
2025-01-14 22:20:00,187.71,192.4
2025-01-14 22:25:00,187.89,192.5
2025-01-14 22:30:00,187.74,192.4
2025-01-14 22:35:00,188.04,192.7
2025-01-14 22:40:00,188.27,192.8
2025-01-14 22:45:00,188.5,193.2
2025-01-14 22:50:00,188.58,193.3
2025-01-14 22:55:00,188.69,193.4
2025-01-14 23:00:00,188.57,193.4
2025-01-14 23:05:00,188.26,192.9
2025-01-14 23:10:00,188.22,193.0
2025-01-14 23:15:00,188.33,192.8
2025-01-14 23:20:00,188.15,192.9
2025-01-14 23:25:00,187.94,192.6
2025-01-14 23:30:00,188.1,192.7
2025-01-14 23:35:00,187.75,192.5
2025-01-14 23:40:00,188.11,192.6
2025-01-14 23:45:00,187.86,192.8
2025-01-14 23:50:00,187.73,192.4
2025-01-14 23:55:00,187.57,192.2
2025-01-15 00:00:00,187.27,192.1
2025-01-15 00:05:00,187.47,192.2
2025-01-15 00:10:00,187.81,192.5
2025-01-15 00:15:00,187.49,192.1
2025-01-15 00:20:00,188.03,192.6
2025-01-15 00:25:00,187.9,192.4
2025-01-15 00:30:00,187.69,192.5
2025-01-15 00:35:00,187.4,192.0
2025-01-15 00:40:00,187.48,192.0
2025-01-15 00:45:00,187.68,192.3
2025-01-15 00:50:00,187.34,192.0
2025-01-15 00:55:00,187.44,192.0
2025-01-15 01:00:00,187.54,192.1
2025-01-15 01:05:00,187.98,192.5
2025-01-15 01:10:00,187.63,192.6
2025-01-15 01:15:00,187.29,192.2
2025-01-15 01:20:00,188.04,192.7
2025-01-15 01:25:00,188.39,193.1
2025-01-15 01:30:00,188.45,193.3
2025-01-15 01:35:00,188.21,193.0
2025-01-15 01:40:00,188.61,193.4
2025-01-15 01:45:00,188.43,193.2
2025-01-15 01:50:00,188.28,192.7
2025-01-15 01:55:00,188.15,192.7
2025-01-15 02:00:00,188.08,192.7
2025-01-15 02:05:00,188.17,192.7
2025-01-15 02:10:00,188.03,192.7
2025-01-15 02:15:00,187.46,192.1
2025-01-15 02:20:00,187.6,192.1
2025-01-15 02:25:00,187.68,192.5
2025-01-15 02:30:00,187.58,192.1
2025-01-15 02:35:00,187.42,192.1
2025-01-15 02:40:00,187.16,191.9
2025-01-15 02:45:00,187.85,192.6
2025-01-15 02:50:00,187.73,192.4
2025-01-15 02:55:00,187.3,192.2
2025-01-15 03:00:00,187.56,192.1
2025-01-15 03:05:00,188.13,192.8
2025-01-15 03:10:00,188.35,193.1
2025-01-15 03:15:00,187.72,192.7
2025-01-15 03:20:00,188.08,193.0
2025-01-15 03:25:00,188.01,192.6
2025-01-15 03:30:00,188.34,193.2
2025-01-15 03:35:00,189.05,193.9
2025-01-15 03:40:00,188.78,193.5
2025-01-15 03:45:00,188.98,193.6
2025-01-15 03:50:00,189.26,193.9
2025-01-15 03:55:00,189.73,194.3
2025-01-15 04:00:00,189.93,194.7
2025-01-15 04:05:00,189.66,194.5
2025-01-15 04:10:00,189.06,193.7
2025-01-15 04:15:00,188.75,193.4
2025-01-15 04:20:00,188.79,193.4
2025-01-15 04:25:00,189.05,193.7
2025-01-15 04:30:00,189.32,194.0
2025-01-15 04:35:00,189.55,194.3
2025-01-15 04:40:00,189.32,194.0
2025-01-15 04:45:00,189.36,194.2
2025-01-15 04:50:00,189.79,194.5
2025-01-15 04:55:00,189.72,194.5
2025-01-15 05:00:00,189.41,194.1
2025-01-15 05:05:00,188.76,193.3
2025-01-15 05:10:00,188.85,193.6
2025-01-15 05:15:00,189.03,193.7
2025-01-15 05:20:00,189.08,193.9
2025-01-15 05:25:00,189.29,194.0
2025-01-15 05:30:00,189.24,194.0
2025-01-15 05:35:00,189.09,193.8
2025-01-15 05:40:00,189.13,193.7
2025-01-15 05:45:00,189.23,194.0
2025-01-15 05:50:00,189.28,193.8
2025-01-15 05:55:00,189.63,194.3
2025-01-15 06:00:00,189.28,194.3
2025-01-15 06:05:00,188.95,193.6
2025-01-15 06:10:00,188.65,193.4
2025-01-15 06:15:00,188.65,193.3
2025-01-15 06:20:00,188.53,193.4
2025-01-15 06:25:00,188.51,193.2
2025-01-15 06:30:00,188.84,193.5
2025-01-15 06:35:00,189.15,193.7
2025-01-15 06:40:00,189.08,193.9
2025-01-15 06:45:00,189.28,193.9
2025-01-15 06:50:00,189.29,193.9
2025-01-15 06:55:00,189.36,193.9
2025-01-15 07:00:00,189.76,194.7
2025-01-15 07:05:00,190.04,194.9
2025-01-15 07:10:00,189.95,194.7
2025-01-15 07:15:00,190.53,195.3
2025-01-15 07:20:00,190.57,195.4
2025-01-15 07:25:00,190.62,195.4
2025-01-15 07:30:00,190.25,195.3
2025-01-15 07:35:00,190.24,195.2
2025-01-15 07:40:00,190.09,194.9
2025-01-15 07:45:00,190.28,195.0
2025-01-15 07:50:00,189.92,194.9
2025-01-15 07:55:00,190.0,194.8
2025-01-15 08:00:00,190.4,195.4
2025-01-15 08:05:00,190.29,195.3
2025-01-15 08:10:00,190.36,195.3
2025-01-15 08:15:00,189.95,194.9
2025-01-15 08:20:00,190.28,195.3
2025-01-15 08:25:00,190.63,195.5
2025-01-15 08:30:00,190.4,195.3
2025-01-15 08:35:00,190.18,195.1
2025-01-15 08:40:00,189.93,194.9
2025-01-15 08:45:00,189.88,194.9
2025-01-15 08:50:00,189.64,194.5
2025-01-15 08:55:00,189.21,194.4
2025-01-15 09:00:00,188.92,194.1
2025-01-15 09:05:00,189.16,193.9
2025-01-15 09:10:00,189.27,194.2
2025-01-15 09:15:00,189.44,194.4
2025-01-15 09:20:00,189.08,194.0
2025-01-15 09:25:00,188.39,193.6
2025-01-15 09:30:00,188.59,193.4
2025-01-15 09:35:00,188.05,192.9
2025-01-15 09:40:00,187.92,192.7
2025-01-15 09:45:00,187.1,192.0
2025-01-15 09:50:00,186.6,191.6
2025-01-15 09:55:00,186.64,191.6
2025-01-15 10:00:00,186.98,191.9
2025-01-15 10:05:00,187.13,192.1
2025-01-15 10:10:00,187.09,192.0
2025-01-15 10:15:00,187.09,191.8
2025-01-15 10:20:00,187.5,192.4
2025-01-15 10:25:00,187.84,192.5
2025-01-15 10:30:00,187.71,192.5
2025-01-15 10:35:00,187.74,192.4
2025-01-15 10:40:00,187.61,192.3
2025-01-15 10:45:00,187.58,192.6
2025-01-15 10:50:00,187.36,192.2
2025-01-15 10:55:00,187.56,192.1
2025-01-15 11:00:00,187.29,192.1
2025-01-15 11:05:00,186.68,191.9
2025-01-15 11:10:00,186.92,191.7
2025-01-15 11:15:00,186.46,191.2
2025-01-15 11:20:00,186.22,191.1
2025-01-15 11:25:00,186.27,191.0
2025-01-15 11:30:00,186.22,190.7
2025-01-15 11:35:00,186.64,191.4
2025-01-15 11:40:00,186.44,191.3
2025-01-15 11:45:00,186.8,191.5
2025-01-15 11:50:00,186.64,191.5
2025-01-15 11:55:00,186.98,191.8
2025-01-15 12:00:00,186.51,191.1
2025-01-15 12:05:00,186.5,191.2
2025-01-15 12:10:00,186.41,191.5
2025-01-15 12:15:00,186.47,191.3
2025-01-15 12:20:00,186.27,191.2
2025-01-15 12:25:00,186.09,190.8
2025-01-15 12:30:00,186.27,191.2
2025-01-15 12:35:00,186.81,191.7
2025-01-15 12:40:00,187.08,192.0
2025-01-15 12:45:00,186.51,191.3
2025-01-15 12:50:00,186.51,191.3
2025-01-15 12:55:00,186.39,191.2
2025-01-15 13:00:00,187.05,192.0
2025-01-15 13:05:00,186.98,191.8
2025-01-15 13:10:00,187.12,191.9
2025-01-15 13:15:00,187.14,192.0
2025-01-15 13:20:00,187.41,192.2
2025-01-15 13:25:00,187.54,192.3
2025-01-15 13:30:00,193.1,198.0
2025-01-15 13:35:00,192.95,197.7
2025-01-15 13:40:00,194.48,199.2
2025-01-15 13:45:00,195.59,200.5
2025-01-15 13:50:00,195.01,199.9
2025-01-15 13:55:00,195.73,200.6
2025-01-15 14:00:00,196.64,201.6
2025-01-15 14:05:00,195.54,200.6
2025-01-15 14:10:00,194.83,199.6
2025-01-15 14:15:00,193.74,198.7
2025-01-15 14:20:00,194.17,199.2
2025-01-15 14:25:00,193.54,198.5
2025-01-15 14:30:00,193.66,199.0
2025-01-15 14:35:00,193.7,198.6
2025-01-15 14:40:00,193.66,198.7
2025-01-15 14:45:00,194.23,199.2
2025-01-15 14:50:00,194.89,200.0
2025-01-15 14:55:00,195.72,200.8
2025-01-15 15:00:00,196.93,201.9
2025-01-15 15:05:00,196.2,201.4
2025-01-15 15:10:00,196.56,201.5
2025-01-15 15:15:00,196.1,201.1
2025-01-15 15:20:00,196.52,201.5
2025-01-15 15:25:00,196.8,201.8
2025-01-15 15:30:00,197.43,202.6
2025-01-15 15:35:00,197.74,203.0
2025-01-15 15:40:00,197.58,202.7
2025-01-15 15:45:00,197.36,202.6
2025-01-15 15:50:00,196.95,202.4
2025-01-15 15:55:00,196.52,201.7
2025-01-15 16:00:00,197.17,202.4
2025-01-15 16:05:00,196.98,202.0
2025-01-15 16:10:00,196.92,202.1
2025-01-15 16:15:00,196.91,201.8
2025-01-15 16:20:00,197.55,202.5
2025-01-15 16:25:00,197.88,202.8
2025-01-15 16:30:00,197.61,202.7
2025-01-15 16:35:00,198.38,203.4
2025-01-15 16:40:00,198.03,203.0
2025-01-15 16:45:00,198.05,203.0
2025-01-15 16:50:00,198.45,203.6
2025-01-15 16:55:00,198.07,203.4
2025-01-15 17:00:00,198.09,203.1
2025-01-15 17:05:00,198.44,203.4
2025-01-15 17:10:00,198.7,203.8
2025-01-15 17:15:00,198.37,203.3
2025-01-15 17:20:00,198.56,203.7
2025-01-15 17:25:00,198.72,203.9
2025-01-15 17:30:00,198.88,203.9
2025-01-15 17:35:00,199.25,204.2
2025-01-15 17:40:00,198.91,204.0
2025-01-15 17:45:00,198.39,203.5
2025-01-15 17:50:00,198.08,203.1
2025-01-15 17:55:00,197.71,202.7
2025-01-15 18:00:00,198.09,203.1
2025-01-15 18:05:00,198.14,203.3
2025-01-15 18:10:00,198.04,203.1
2025-01-15 18:15:00,198.69,203.4
2025-01-15 18:20:00,198.88,204.1
2025-01-15 18:25:00,198.97,204.2
2025-01-15 18:30:00,199.63,204.5
2025-01-15 18:35:00,199.36,204.5
2025-01-15 18:40:00,200.71,205.8
2025-01-15 18:45:00,201.78,206.8
2025-01-15 18:50:00,201.46,206.5
2025-01-15 18:55:00,201.3,206.4
2025-01-15 19:00:00,200.9,206.0
2025-01-15 19:05:00,200.88,206.0
2025-01-15 19:10:00,200.55,205.5
2025-01-15 19:15:00,200.78,205.7
2025-01-15 19:20:00,200.7,206.0
2025-01-15 19:25:00,201.02,206.2
2025-01-15 19:30:00,202.07,207.2
2025-01-15 19:35:00,202.05,207.3
2025-01-15 19:40:00,201.91,207.4
2025-01-15 19:45:00,201.88,207.1
2025-01-15 19:50:00,201.96,207.5
2025-01-15 19:55:00,201.9,207.3
2025-01-15 20:00:00,202.16,207.4
2025-01-15 20:05:00,202.65,207.9
2025-01-15 20:10:00,203.93,209.3
2025-01-15 20:15:00,204.11,209.7
2025-01-15 20:20:00,203.61,209.2
2025-01-15 20:25:00,204.01,209.3
2025-01-15 20:30:00,204.76,210.0
2025-01-15 20:35:00,203.44,209.0
2025-01-15 20:40:00,203.5,208.6
2025-01-15 20:45:00,202.95,208.0
2025-01-15 20:50:00,203.04,208.1
2025-01-15 20:55:00,202.74,208.0
2025-01-15 21:00:00,202.67,208.3
2025-01-15 21:05:00,202.92,208.0
2025-01-15 21:10:00,203.02,208.3
2025-01-15 21:15:00,203.1,208.3
2025-01-15 21:20:00,202.85,208.1
2025-01-15 21:25:00,203.58,208.8
2025-01-15 21:30:00,203.23,208.7
2025-01-15 21:35:00,202.91,208.0
2025-01-15 21:40:00,203.02,208.1
2025-01-15 21:45:00,203.4,208.6
2025-01-15 21:50:00,202.79,208.2
2025-01-15 21:55:00,202.82,208.0
2025-01-15 22:00:00,202.82,208.1
2025-01-15 22:05:00,202.66,207.7
2025-01-15 22:10:00,202.71,207.8
2025-01-15 22:15:00,202.81,208.0
2025-01-15 22:20:00,202.66,207.9
2025-01-15 22:25:00,203.15,208.5
2025-01-15 22:30:00,203.71,209.0
2025-01-15 22:35:00,204.01,209.1
2025-01-15 22:40:00,203.84,209.2
2025-01-15 22:45:00,204.53,209.8
2025-01-15 22:50:00,204.52,209.7
2025-01-15 22:55:00,204.49,209.6
2025-01-15 23:00:00,204.17,209.4
2025-01-15 23:05:00,204.13,209.4
2025-01-15 23:10:00,204.01,209.3
2025-01-15 23:15:00,204.5,209.5
2025-01-15 23:20:00,204.69,209.8
2025-01-15 23:25:00,205.23,210.4
2025-01-15 23:30:00,205.09,210.3
2025-01-15 23:35:00,205.6,211.0
2025-01-15 23:40:00,205.83,211.1
2025-01-15 23:45:00,205.36,210.7
2025-01-15 23:50:00,205.76,211.2
2025-01-15 23:55:00,205.86,211.2
2025-01-16 00:00:00,205.21,211.0
2025-01-16 00:05:00,204.99,210.3
2025-01-16 00:10:00,205.1,210.6
2025-01-16 00:15:00,204.47,209.6
2025-01-16 00:20:00,204.82,210.2
2025-01-16 00:25:00,204.74,210.0
2025-01-16 00:30:00,204.14,209.5
2025-01-16 00:35:00,203.14,208.4
2025-01-16 00:40:00,204.16,209.0
2025-01-16 00:45:00,204.52,209.8
2025-01-16 00:50:00,204.85,210.1
2025-01-16 00:55:00,204.56,209.9
2025-01-16 01:00:00,204.94,210.3
2025-01-16 01:05:00,204.81,210.0
2025-01-16 01:10:00,204.39,209.8
2025-01-16 01:15:00,203.7,209.1
2025-01-16 01:20:00,203.55,208.7
2025-01-16 01:25:00,203.6,208.8
2025-01-16 01:30:00,203.59,209.0
2025-01-16 01:35:00,203.6,208.9
2025-01-16 01:40:00,203.65,208.8
2025-01-16 01:45:00,204.02,209.5
2025-01-16 01:50:00,204.17,209.6
2025-01-16 01:55:00,204.09,209.6
2025-01-16 02:00:00,203.46,208.8
2025-01-16 02:05:00,202.87,208.0
2025-01-16 02:10:00,203.0,208.4
2025-01-16 02:15:00,202.87,208.3
2025-01-16 02:20:00,203.18,208.7
2025-01-16 02:25:00,202.97,208.4
2025-01-16 02:30:00,203.3,208.7
2025-01-16 02:35:00,202.84,208.2
2025-01-16 02:40:00,202.96,208.3
2025-01-16 02:45:00,203.04,208.3
2025-01-16 02:50:00,202.66,207.8
2025-01-16 02:55:00,202.93,208.4
2025-01-16 03:00:00,202.7,208.1
2025-01-16 03:05:00,202.95,208.3
2025-01-16 03:10:00,202.89,208.4
2025-01-16 03:15:00,202.36,207.7
2025-01-16 03:20:00,202.17,207.6
2025-01-16 03:25:00,202.14,207.6
2025-01-16 03:30:00,202.04,207.2
2025-01-16 03:35:00,202.11,207.4
2025-01-16 03:40:00,202.36,207.6
2025-01-16 03:45:00,202.26,207.5
2025-01-16 03:50:00,202.0,207.2
2025-01-16 03:55:00,201.99,207.3
2025-01-16 04:00:00,202.02,207.3
2025-01-16 04:05:00,202.1,207.2
2025-01-16 04:10:00,202.3,207.9
2025-01-16 04:15:00,201.93,207.8
2025-01-16 04:20:00,201.58,206.8
2025-01-16 04:25:00,201.65,206.8
2025-01-16 04:30:00,201.67,207.0
2025-01-16 04:35:00,201.72,207.0
2025-01-16 04:40:00,201.97,207.2
2025-01-16 04:45:00,201.78,207.0
2025-01-16 04:50:00,201.83,207.1
2025-01-16 04:55:00,201.84,207.1
2025-01-16 05:00:00,201.87,207.1
2025-01-16 05:05:00,202.14,207.4
2025-01-16 05:10:00,202.1,207.5
2025-01-16 05:15:00,202.25,207.5
2025-01-16 05:20:00,202.49,207.9
2025-01-16 05:25:00,202.83,208.3
2025-01-16 05:30:00,203.19,208.5
2025-01-16 05:35:00,202.87,208.3
2025-01-16 05:40:00,202.9,208.2
2025-01-16 05:45:00,202.86,208.2
2025-01-16 05:50:00,203.02,208.6
2025-01-16 05:55:00,203.01,208.5
