Open Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,Taker Buy Base Volume,Taker Buy Quote Volume,Ignore
2025-02-18 00:00:00,95780.01,96058.62,95538.01,95637.93,519.6069,2025-02-18 00:59:59.999,49755255.304766,95160,250.08767,23956566.9546838,0
2025-02-18 01:00:00,95637.93,96300.0,95606.46,96266.24,463.7552,2025-02-18 01:59:59.999,44534317.3123487,100998,296.99919,28519884.6628668,0
2025-02-18 02:00:00,96266.24,96322.97,96015.0,96064.47,338.79648,2025-02-18 02:59:59.999,32583208.7679347,70488,159.1703,15308814.20533,0
2025-02-18 03:00:00,96064.47,96290.0,96000.0,96200.0,280.18512,2025-02-18 03:59:59.999,26953943.1810833,60630,125.5221,12075153.741707,0
2025-02-18 04:00:00,96200.0,96300.73,95968.1,96070.81,359.46021,2025-02-18 04:59:59.999,34575729.3949839,69088,139.97447,13465647.1176526,0
2025-02-18 05:00:00,96070.81,96110.63,95539.14,95609.49,605.16098,2025-02-18 05:59:59.999,57962051.8708084,131850,239.44036,22934841.4609813,0
2025-02-18 06:00:00,95609.5,95641.79,95254.12,95382.75,1410.87424,2025-02-18 06:59:59.999,134601240.8923332,219640,622.05262,59345637.1528204,0
2025-02-18 07:00:00,95382.74,95713.19,95298.06,95456.93,800.99003,2025-02-18 07:59:59.999,76481761.1211048,136145,339.76662,32448218.4232973,0
2025-02-18 08:00:00,95456.92,95582.11,95050.0,95238.89,971.76662,2025-02-18 08:59:59.999,92593920.3511863,135621,445.98545,42493433.9115261,0
2025-02-18 09:00:00,95238.89,95780.5,95149.04,95775.95,719.87581,2025-02-18 09:59:59.999,68761078.4722921,154834,395.16437,37743003.3600607,0
2025-02-18 10:00:00,95775.94,95872.17,95634.05,95742.5,370.88341,2025-02-18 10:59:59.999,35514165.1340409,88735,157.93554,15123235.8894089,0
2025-02-18 11:00:00,95742.5,95782.1,95566.84,95640.34,420.65539,2025-02-18 11:59:59.999,40240331.5757274,69775,165.37382,15818908.3463437,0
2025-02-18 12:00:00,95640.35,96281.05,95600.17,96194.0,733.80088,2025-02-18 12:59:59.999,70443134.7359679,125776,424.53709,40758555.2934833,0
2025-02-18 13:00:00,96194.0,96482.91,96107.77,96230.0,963.65132,2025-02-18 13:59:59.999,92789383.9054346,150574,555.27622,53473364.3596894,0
2025-02-18 14:00:00,96230.0,96753.91,95375.12,95536.83,1540.36172,2025-02-18 14:59:59.999,147982802.1327017,342435,686.54305,65997655.5490018,0
2025-02-18 15:00:00,95536.83,95730.77,95200.0,95546.48,1236.23066,2025-02-18 15:59:59.999,118035411.1919321,373317,588.15639,56167619.728832,0
2025-02-18 16:00:00,95546.49,95633.15,94617.45,94639.98,2070.63374,2025-02-18 16:59:59.999,196699494.4446796,330695,747.81784,71042928.5538341,0
2025-02-18 17:00:00,94639.98,94878.74,94102.15,94102.16,1522.90388,2025-02-18 17:59:59.999,143842014.604078,281028,669.59984,63273963.0606412,0
2025-02-18 18:00:00,94102.16,94350.87,93600.0,93924.03,1837.49675,2025-02-18 18:59:59.999,172613044.9827149,334488,853.64712,80191671.2626962,0
2025-02-18 19:00:00,93924.03,94403.88,93388.09,94104.14,1415.12054,2025-02-18 19:59:59.999,132690924.2952355,257052,711.98111,66775290.7267878,0
2025-02-18 20:00:00,94104.15,94458.4,93730.72,94196.02,1086.1389,2025-02-18 20:59:59.999,102242322.0561684,217635,577.63764,54375999.4915073,0
2025-02-18 21:00:00,94196.77,95351.4,94118.8,95065.46,1602.56826,2025-02-18 21:59:59.999,152160128.213466,269230,889.27355,84432809.7071451,0
2025-02-18 22:00:00,95065.46,95534.25,94855.67,95304.43,1040.64682,2025-02-18 22:59:59.999,99033328.6477115,120333,627.34896,59705712.5437921,0
2025-02-18 23:00:00,95304.42,95685.0,95257.15,95671.74,1056.63085,2025-02-18 23:59:59.999,100905810.3033053,98721,763.18235,72890318.0179008,0
2025-02-19 00:00:00,95671.74,95849.06,95279.94,95330.15,904.11812,2025-02-19 00:59:59.999,86440360.1806988,126145,483.90205,46276784.6153513,0
2025-02-19 01:00:00,95330.15,95480.0,95055.0,95479.99,488.98003,2025-02-19 01:59:59.999,46577226.6774493,123254,252.97053,24100965.2412033,0
2025-02-19 02:00:00,95480.0,95961.54,95458.03,95831.76,399.44242,2025-02-19 02:59:59.999,38214856.0312556,120483,179.37262,17163449.0796141,0
2025-02-19 03:00:00,95831.76,95837.82,95565.57,95710.26,366.0876,2025-02-19 03:59:59.999,35041196.3533525,62400,124.93885,11959127.1905248,0
2025-02-19 04:00:00,95710.25,95768.95,95213.85,95213.85,432.62013,2025-02-19 04:59:59.999,41315331.3611439,71781,109.87048,10496256.9512366,0
2025-02-19 05:00:00,95213.84,95340.05,95029.99,95289.33,2130.11933,2025-02-19 05:59:59.999,202722288.23240632,155579,547.21198,52074488.7784926,0
2025-02-19 06:00:00,95289.34,95652.0,95249.65,95616.31,436.36604,2025-02-19 06:59:59.999,41637852.5955355,62437,236.13412,22533038.1429022,0
2025-02-19 07:00:00,95616.31,95846.15,95588.0,95687.71,442.08407,2025-02-19 07:59:59.999,42314285.2027586,66842,224.43021,21481590.7902207,0
2025-02-19 08:00:00,95687.71,95866.0,95616.6,95629.99,345.76152,2025-02-19 08:59:59.999,33112281.6685764,56156,166.96642,15988842.1615525,0
2025-02-19 09:00:00,95629.99,96024.25,95629.7,95937.4,642.82945,2025-02-19 09:59:59.999,61599314.3051712,73946,194.5496,18647286.6311231,0
2025-02-19 10:00:00,95937.4,96468.99,95937.39,96330.32,966.08574,2025-02-19 10:59:59.999,93039615.5981841,127796,462.5441,44544558.7745379,0
2025-02-19 11:00:00,96330.31,96423.08,96205.4,96422.6,457.23042,2025-02-19 11:59:59.999,44036566.8840595,57295,199.22945,19191357.2080789,0
2025-02-19 12:00:00,96422.6,96495.0,96138.4,96166.44,530.93187,2025-02-19 12:59:59.999,51151790.5380083,64820,177.74998,17130472.7262369,0
2025-02-19 13:00:00,96166.45,96481.6,96166.44,96277.54,657.8754,2025-02-19 13:59:59.999,63346581.9101681,80124,251.81807,24245439.2265283,0
2025-02-19 14:00:00,96277.54,96700.0,95692.0,95766.33,1149.7346,2025-02-19 14:59:59.999,110653731.2259053,266496,485.66415,46758975.0533377,0
2025-02-19 15:00:00,95766.33,96405.45,95536.36,95943.74,1211.59966,2025-02-19 15:59:59.999,116314785.965349,327146,525.18521,50432525.9796571,0
2025-02-19 16:00:00,95943.74,96375.39,95930.54,96300.0,731.71551,2025-02-19 16:59:59.999,70390701.5220669,165795,430.62669,41426985.9434194,0
