timestamp,BNSOL/USDT_2025_1H,SOL/USDT_2025_1H
2025-01-28 06:00:00,246.8,239.63
2025-01-28 07:00:00,245.8,238.74
2025-01-28 08:00:00,245.4,238.51
2025-01-28 09:00:00,245.3,238.17
2025-01-28 10:00:00,245.5,238.3
2025-01-28 11:00:00,245.2,238.25
2025-01-28 12:00:00,243.6,236.24
2025-01-28 13:00:00,243.6,236.67
2025-01-28 14:00:00,242.8,235.6
2025-01-28 15:00:00,244.5,237.49
2025-01-28 16:00:00,241.4,234.38
2025-01-28 17:00:00,241.1,234.32
2025-01-28 18:00:00,238.0,231.12
2025-01-28 19:00:00,238.9,232.19
2025-01-28 20:00:00,234.6,228.1
2025-01-28 21:00:00,232.4,225.85
2025-01-28 22:00:00,233.8,227.09
2025-01-28 23:00:00,233.9,227.06
2025-01-29 00:00:00,235.8,228.71
2025-01-29 01:00:00,236.5,229.66
2025-01-29 02:00:00,237.1,230.09
2025-01-29 03:00:00,238.2,231.2
2025-01-29 04:00:00,237.8,230.98
2025-01-29 05:00:00,237.7,230.88
2025-01-29 06:00:00,240.8,233.82
2025-01-29 07:00:00,241.8,234.41
2025-01-29 08:00:00,241.2,233.79
2025-01-29 09:00:00,238.2,231.19
2025-01-29 10:00:00,238.9,231.84
2025-01-29 11:00:00,239.0,231.99
2025-01-29 12:00:00,235.6,228.57
2025-01-29 13:00:00,234.3,227.18
2025-01-29 14:00:00,234.8,227.78
2025-01-29 15:00:00,235.6,228.4
2025-01-29 16:00:00,233.9,226.88
2025-01-29 17:00:00,236.1,228.91
2025-01-29 18:00:00,238.2,230.99
2025-01-29 19:00:00,239.4,231.68
2025-01-29 20:00:00,241.9,234.53
2025-01-29 21:00:00,242.1,234.66
2025-01-29 22:00:00,239.0,231.69
2025-01-29 23:00:00,235.1,228.16
2025-01-30 00:00:00,238.6,231.32
2025-01-30 01:00:00,241.7,234.49
2025-01-30 02:00:00,244.8,237.59
2025-01-30 03:00:00,247.8,240.24
2025-01-30 04:00:00,248.4,240.87
2025-01-30 05:00:00,247.7,240.33
2025-01-30 06:00:00,246.3,238.85
2025-01-30 07:00:00,246.4,238.9
2025-01-30 08:00:00,247.3,239.67
2025-01-30 09:00:00,248.0,240.48
2025-01-30 10:00:00,249.1,241.48
2025-01-30 11:00:00,249.4,241.77
2025-01-30 12:00:00,247.4,239.89
2025-01-30 13:00:00,248.2,240.95
2025-01-30 14:00:00,249.8,242.14
2025-01-30 15:00:00,248.3,241.09
2025-01-30 16:00:00,250.9,243.21
2025-01-30 17:00:00,248.8,241.07
2025-01-30 18:00:00,248.7,241.09
2025-01-30 19:00:00,248.6,241.13
2025-01-30 20:00:00,246.0,238.63
2025-01-30 21:00:00,248.0,240.51
2025-01-30 22:00:00,247.5,239.97
2025-01-30 23:00:00,246.2,238.31
2025-01-31 00:00:00,246.4,238.86
2025-01-31 01:00:00,245.4,237.72
2025-01-31 02:00:00,245.0,237.63
2025-01-31 03:00:00,243.3,235.95
2025-01-31 04:00:00,243.0,235.91
2025-01-31 05:00:00,245.1,237.55
2025-01-31 06:00:00,245.5,237.79
2025-01-31 07:00:00,243.2,235.73
2025-01-31 08:00:00,242.7,235.12
2025-01-31 09:00:00,243.2,235.73
2025-01-31 10:00:00,243.6,236.06
2025-01-31 11:00:00,246.2,238.76
2025-01-31 12:00:00,248.5,240.72
2025-01-31 13:00:00,248.0,240.36
2025-01-31 14:00:00,244.1,236.49
2025-01-31 15:00:00,247.8,240.09
2025-01-31 16:00:00,246.5,238.73
2025-01-31 17:00:00,243.0,235.35
2025-01-31 18:00:00,237.9,230.4
2025-01-31 19:00:00,238.1,230.52
2025-01-31 20:00:00,237.6,230.01
2025-01-31 21:00:00,237.5,230.26
2025-01-31 22:00:00,238.5,231.21
2025-01-31 23:00:00,239.2,231.77
2025-02-01 00:00:00,239.9,232.57
2025-02-01 01:00:00,239.8,232.37
2025-02-01 02:00:00,240.3,232.82
2025-02-01 03:00:00,239.0,231.46
2025-02-01 04:00:00,239.2,231.77
2025-02-01 05:00:00,239.7,232.21
2025-02-01 06:00:00,238.7,231.41
2025-02-01 07:00:00,238.1,230.68
2025-02-01 08:00:00,237.0,229.59
2025-02-01 09:00:00,234.2,227.01
2025-02-01 10:00:00,233.8,226.47
2025-02-01 11:00:00,235.5,228.11
2025-02-01 12:00:00,236.5,229.16
2025-02-01 13:00:00,234.3,227.03
2025-02-01 14:00:00,232.6,225.35
2025-02-01 15:00:00,233.6,226.38
2025-02-01 16:00:00,232.0,224.89
2025-02-01 17:00:00,234.3,227.25
2025-02-01 18:00:00,231.4,224.45
2025-02-01 19:00:00,228.5,221.75
2025-02-01 20:00:00,225.2,218.45
2025-02-01 21:00:00,223.1,216.12
2025-02-01 22:00:00,222.5,215.85
2025-02-01 23:00:00,219.6,213.03
2025-02-02 00:00:00,223.9,217.17
2025-02-02 01:00:00,224.3,217.53
2025-02-02 02:00:00,220.9,214.21
2025-02-02 03:00:00,213.6,207.11
2025-02-02 04:00:00,215.3,208.56
2025-02-02 05:00:00,219.0,212.29
2025-02-02 06:00:00,219.7,212.99
2025-02-02 07:00:00,218.6,211.78
2025-02-02 08:00:00,222.2,215.21
2025-02-02 09:00:00,220.6,213.71
2025-02-02 10:00:00,218.8,212.0
2025-02-02 11:00:00,215.5,208.68
2025-02-02 12:00:00,214.9,208.31
2025-02-02 13:00:00,219.6,212.84
2025-02-02 14:00:00,220.3,213.33
2025-02-02 15:00:00,218.7,212.07
2025-02-02 16:00:00,213.3,206.66
2025-02-02 17:00:00,209.5,203.19
2025-02-02 18:00:00,203.8,197.67
2025-02-02 19:00:00,209.8,203.54
2025-02-02 20:00:00,209.5,203.01
2025-02-02 21:00:00,208.5,202.18
2025-02-02 22:00:00,209.8,203.67
2025-02-02 23:00:00,209.8,203.51
2025-02-03 00:00:00,204.4,198.34
2025-02-03 01:00:00,189.3,184.93
2025-02-03 02:00:00,193.7,187.95
2025-02-03 03:00:00,203.7,197.92
2025-02-03 04:00:00,195.3,189.87
2025-02-03 05:00:00,202.4,196.83
2025-02-03 06:00:00,201.1,195.74
2025-02-03 07:00:00,204.9,199.09
2025-02-03 08:00:00,201.2,195.59
2025-02-03 09:00:00,200.0,194.2
2025-02-03 10:00:00,207.8,201.84
2025-02-03 11:00:00,204.5,198.74
2025-02-03 12:00:00,201.0,195.12
2025-02-03 13:00:00,200.6,194.67
2025-02-03 14:00:00,205.6,199.71
2025-02-03 15:00:00,213.4,207.02
2025-02-03 16:00:00,214.0,207.69
2025-02-03 17:00:00,213.4,206.63
2025-02-03 18:00:00,218.1,211.81
2025-02-03 19:00:00,221.1,215.2
2025-02-03 20:00:00,217.6,211.52
2025-02-03 21:00:00,223.0,216.48
2025-02-03 22:00:00,224.1,217.54
2025-02-03 23:00:00,222.9,216.28
2025-02-04 00:00:00,221.7,215.3
2025-02-04 01:00:00,225.0,218.64
2025-02-04 02:00:00,222.0,215.67
2025-02-04 03:00:00,221.8,215.48
2025-02-04 04:00:00,219.4,212.93
2025-02-04 05:00:00,210.0,203.94
2025-02-04 06:00:00,212.8,206.61
2025-02-04 07:00:00,210.4,204.23
2025-02-04 08:00:00,209.8,203.61
2025-02-04 09:00:00,211.1,204.64
2025-02-04 10:00:00,214.6,207.58
2025-02-04 11:00:00,214.2,207.67
2025-02-04 12:00:00,217.9,211.17
2025-02-04 13:00:00,216.7,210.36
2025-02-04 14:00:00,220.6,214.24
2025-02-04 15:00:00,222.4,215.65
2025-02-04 16:00:00,221.2,214.55
2025-02-04 17:00:00,220.3,213.86
2025-02-04 18:00:00,221.2,214.47
2025-02-04 19:00:00,214.8,208.29
2025-02-04 20:00:00,212.5,206.21
2025-02-04 21:00:00,209.2,203.11
2025-02-04 22:00:00,211.8,205.48
2025-02-04 23:00:00,212.9,206.64
2025-02-05 00:00:00,213.1,206.71
2025-02-05 01:00:00,212.0,205.52
2025-02-05 02:00:00,214.0,207.56
2025-02-05 03:00:00,213.5,207.38
2025-02-05 04:00:00,211.6,205.06
2025-02-05 05:00:00,213.0,206.47
2025-02-05 06:00:00,211.2,204.74
2025-02-05 07:00:00,211.6,205.07
2025-02-05 08:00:00,211.5,204.97
2025-02-05 09:00:00,210.1,203.37
2025-02-05 10:00:00,211.0,204.65
2025-02-05 11:00:00,212.9,206.33
2025-02-05 12:00:00,211.8,204.85
2025-02-05 13:00:00,212.8,206.0
2025-02-05 14:00:00,210.8,203.94
2025-02-05 15:00:00,208.6,201.77
2025-02-05 16:00:00,206.3,199.79
2025-02-05 17:00:00,203.8,197.41
2025-02-05 18:00:00,204.0,197.75
2025-02-05 19:00:00,205.9,199.56
2025-02-05 20:00:00,204.9,198.56
2025-02-05 21:00:00,205.1,198.83
2025-02-05 22:00:00,202.2,195.99
2025-02-05 23:00:00,202.3,196.12
2025-02-06 00:00:00,203.4,197.18
2025-02-06 01:00:00,205.9,199.4
2025-02-06 02:00:00,206.9,200.31
2025-02-06 03:00:00,207.1,200.71
2025-02-06 04:00:00,208.0,201.58
2025-02-06 05:00:00,208.2,201.7
2025-02-06 06:00:00,210.4,203.7
2025-02-06 07:00:00,208.5,202.0
2025-02-06 08:00:00,207.8,201.15
2025-02-06 09:00:00,209.3,202.57
2025-02-06 10:00:00,207.8,201.34
2025-02-06 11:00:00,206.8,200.26
2025-02-06 12:00:00,204.5,198.24
2025-02-06 13:00:00,206.7,200.22
2025-02-06 14:00:00,201.3,195.25
2025-02-06 15:00:00,197.3,191.23
2025-02-06 16:00:00,196.0,190.34
2025-02-06 17:00:00,196.1,190.03
2025-02-06 18:00:00,196.0,189.94
2025-02-06 19:00:00,196.0,189.9
2025-02-06 20:00:00,199.2,193.14
2025-02-06 21:00:00,199.8,193.99
2025-02-06 22:00:00,196.8,190.69
2025-02-06 23:00:00,195.4,189.54
2025-02-07 00:00:00,196.1,189.88
2025-02-07 01:00:00,198.5,192.26
2025-02-07 02:00:00,201.0,194.89
2025-02-07 03:00:00,199.3,193.31
2025-02-07 04:00:00,200.4,194.16
2025-02-07 05:00:00,199.1,192.78
2025-02-07 06:00:00,197.0,190.83
2025-02-07 07:00:00,198.9,192.54
2025-02-07 08:00:00,200.4,194.03
2025-02-07 09:00:00,203.8,197.42
2025-02-07 10:00:00,203.2,196.73
2025-02-07 11:00:00,204.9,198.47
2025-02-07 12:00:00,204.9,198.56
2025-02-07 13:00:00,207.7,201.18
2025-02-07 14:00:00,209.8,203.24
2025-02-07 15:00:00,204.3,198.07
2025-02-07 16:00:00,203.6,196.71
2025-02-07 17:00:00,203.0,196.48
2025-02-07 18:00:00,204.9,198.5
2025-02-07 19:00:00,201.9,195.44
2025-02-07 20:00:00,195.7,189.76
2025-02-07 21:00:00,195.7,189.47
2025-02-07 22:00:00,196.3,189.99
2025-02-07 23:00:00,198.6,191.99
2025-02-08 00:00:00,199.7,193.25
2025-02-08 01:00:00,199.0,192.52
2025-02-08 02:00:00,199.6,193.33
2025-02-08 03:00:00,199.5,192.98
2025-02-08 04:00:00,198.0,191.78
2025-02-08 05:00:00,196.8,190.62
2025-02-08 06:00:00,197.3,190.9
2025-02-08 07:00:00,199.2,192.79
2025-02-08 08:00:00,198.0,191.82
2025-02-08 09:00:00,200.3,193.81
2025-02-08 10:00:00,200.2,193.61
2025-02-08 11:00:00,201.1,194.39
2025-02-08 12:00:00,200.4,193.82
2025-02-08 13:00:00,201.9,195.34
2025-02-08 14:00:00,201.1,194.57
2025-02-08 15:00:00,199.8,193.41
2025-02-08 16:00:00,201.7,195.42
2025-02-08 17:00:00,203.2,196.83
2025-02-08 18:00:00,203.1,196.8
2025-02-08 19:00:00,203.5,196.9
2025-02-08 20:00:00,204.1,197.54
2025-02-08 21:00:00,205.3,198.82
2025-02-08 22:00:00,204.8,198.3
2025-02-08 23:00:00,206.1,199.32
2025-02-09 00:00:00,207.0,200.24
2025-02-09 01:00:00,208.8,201.94
2025-02-09 02:00:00,208.6,201.54
2025-02-09 03:00:00,213.6,206.95
2025-02-09 04:00:00,212.9,205.91
2025-02-09 05:00:00,213.0,206.27
2025-02-09 06:00:00,211.6,205.02
2025-02-09 07:00:00,210.9,203.96
2025-02-09 08:00:00,210.0,203.1
2025-02-09 09:00:00,208.5,201.94
2025-02-09 10:00:00,208.3,201.81
2025-02-09 11:00:00,208.0,201.44
2025-02-09 12:00:00,208.2,201.62
2025-02-09 13:00:00,203.3,196.96
2025-02-09 14:00:00,206.1,199.5
2025-02-09 15:00:00,207.1,200.7
2025-02-09 16:00:00,208.6,202.0
2025-02-09 17:00:00,206.5,199.97
2025-02-09 18:00:00,206.7,200.13
2025-02-09 19:00:00,205.6,199.08
2025-02-09 20:00:00,206.0,199.42
2025-02-09 21:00:00,201.5,195.17
2025-02-09 22:00:00,204.0,197.22
2025-02-09 23:00:00,207.2,200.47
2025-02-10 00:00:00,210.7,203.99
2025-02-10 01:00:00,204.7,198.36
2025-02-10 02:00:00,205.5,198.88
2025-02-10 03:00:00,208.7,201.97
2025-02-10 04:00:00,208.0,201.0
2025-02-10 05:00:00,208.9,202.45
2025-02-10 06:00:00,210.0,202.94
2025-02-10 07:00:00,209.8,202.77
2025-02-10 08:00:00,212.3,205.21
2025-02-10 09:00:00,212.1,205.08
2025-02-10 10:00:00,210.9,204.12
2025-02-10 11:00:00,211.3,204.5
2025-02-10 12:00:00,209.5,202.83
2025-02-10 13:00:00,215.1,208.56
2025-02-10 14:00:00,211.4,204.6
2025-02-10 15:00:00,209.7,203.07
2025-02-10 16:00:00,209.9,203.19
2025-02-10 17:00:00,210.2,203.59
2025-02-10 18:00:00,209.9,203.22
2025-02-10 19:00:00,207.9,201.37
2025-02-10 20:00:00,207.7,201.12
2025-02-10 21:00:00,206.7,200.18
2025-02-10 22:00:00,206.6,200.09
2025-02-10 23:00:00,207.0,200.47
2025-02-11 00:00:00,208.4,201.75
2025-02-11 01:00:00,210.4,203.76
2025-02-11 02:00:00,208.0,201.41
2025-02-11 03:00:00,207.7,201.11
2025-02-11 04:00:00,210.4,203.8
2025-02-11 05:00:00,211.8,205.1
2025-02-11 06:00:00,212.3,205.61
2025-02-11 07:00:00,211.1,204.39
2025-02-11 08:00:00,211.5,204.78
2025-02-11 09:00:00,209.6,202.87
2025-02-11 10:00:00,209.0,202.32
2025-02-11 11:00:00,210.0,203.4
2025-02-11 12:00:00,209.1,202.35
2025-02-11 13:00:00,204.8,198.31
2025-02-11 14:00:00,206.5,199.73
2025-02-11 15:00:00,205.9,199.47
2025-02-11 16:00:00,204.6,198.03
2025-02-11 17:00:00,205.2,198.64
2025-02-11 18:00:00,203.0,196.66
2025-02-11 19:00:00,202.1,195.65
2025-02-11 20:00:00,203.1,196.72
2025-02-11 21:00:00,204.8,198.29
2025-02-11 22:00:00,203.3,196.95
2025-02-11 23:00:00,204.8,197.96
2025-02-12 00:00:00,204.9,198.04
2025-02-12 01:00:00,204.2,197.37
2025-02-12 02:00:00,202.2,195.66
2025-02-12 03:00:00,201.0,194.33
2025-02-12 04:00:00,201.0,194.51
2025-02-12 05:00:00,202.2,195.76
2025-02-12 06:00:00,200.4,193.78
2025-02-12 07:00:00,201.6,195.19
2025-02-12 08:00:00,202.8,196.2
2025-02-12 09:00:00,203.3,196.64
2025-02-12 10:00:00,202.5,196.02
2025-02-12 11:00:00,204.1,197.37
2025-02-12 12:00:00,203.2,196.45
2025-02-12 13:00:00,198.3,191.97
2025-02-12 14:00:00,199.8,193.48
2025-02-12 15:00:00,198.6,192.0
2025-02-12 16:00:00,201.2,194.68
2025-02-12 17:00:00,201.6,195.14
2025-02-12 18:00:00,199.6,193.14
2025-02-12 19:00:00,200.1,193.7
2025-02-12 20:00:00,201.0,194.64
2025-02-12 21:00:00,202.2,195.78
2025-02-12 22:00:00,203.4,196.99
2025-02-12 23:00:00,203.3,196.78
2025-02-13 00:00:00,201.9,195.54
2025-02-13 01:00:00,204.2,197.66
2025-02-13 02:00:00,203.3,196.85
2025-02-13 03:00:00,204.7,198.19
2025-02-13 04:00:00,202.3,195.7
2025-02-13 05:00:00,201.7,195.11
2025-02-13 06:00:00,200.1,193.49
2025-02-13 07:00:00,199.7,193.07
2025-02-13 08:00:00,198.8,192.37
2025-02-13 09:00:00,199.6,193.35
2025-02-13 10:00:00,198.9,192.66
2025-02-13 11:00:00,198.0,191.91
2025-02-13 12:00:00,197.3,191.14
2025-02-13 13:00:00,197.3,190.97
2025-02-13 14:00:00,197.4,190.84
2025-02-13 15:00:00,198.2,191.94
2025-02-13 16:00:00,197.2,190.72
2025-02-13 17:00:00,198.0,191.69
2025-02-13 18:00:00,199.5,193.39
2025-02-13 19:00:00,199.2,192.68
2025-02-13 20:00:00,201.0,194.51
2025-02-13 21:00:00,201.5,195.0
2025-02-13 22:00:00,200.5,193.99
2025-02-13 23:00:00,201.1,194.25
2025-02-14 00:00:00,202.5,195.97
2025-02-14 01:00:00,202.4,195.84
2025-02-14 02:00:00,202.4,195.69
2025-02-14 03:00:00,203.8,197.0
2025-02-14 04:00:00,202.1,195.42
2025-02-14 05:00:00,202.2,195.49
2025-02-14 06:00:00,202.8,196.22
2025-02-14 07:00:00,203.2,196.59
2025-02-14 08:00:00,204.3,197.51
2025-02-14 09:00:00,206.7,199.92
2025-02-14 10:00:00,207.4,200.61
2025-02-14 11:00:00,206.4,199.59
2025-02-14 12:00:00,204.0,197.03
2025-02-14 13:00:00,204.7,197.81
2025-02-14 14:00:00,206.5,199.76
2025-02-14 15:00:00,207.6,200.86
2025-02-14 16:00:00,208.5,201.62
2025-02-14 17:00:00,211.6,204.63
2025-02-14 18:00:00,209.6,202.73
2025-02-14 19:00:00,208.5,201.56
2025-02-14 20:00:00,208.0,201.17
2025-02-14 21:00:00,208.5,201.47
2025-02-14 22:00:00,206.4,199.41
2025-02-14 23:00:00,206.5,199.39
2025-02-15 00:00:00,205.0,198.09
2025-02-15 01:00:00,206.7,199.49
2025-02-15 02:00:00,206.3,199.22
2025-02-15 03:00:00,205.5,198.36
2025-02-15 04:00:00,204.5,197.46
2025-02-15 05:00:00,204.3,197.31
2025-02-15 06:00:00,202.7,195.79
2025-02-15 07:00:00,203.1,195.9
2025-02-15 08:00:00,203.0,196.08
2025-02-15 09:00:00,202.4,195.2
2025-02-15 10:00:00,202.1,195.05
2025-02-15 11:00:00,201.7,194.85
2025-02-15 12:00:00,202.9,195.69
2025-02-15 13:00:00,201.9,195.01
2025-02-15 14:00:00,201.2,194.29
2025-02-15 15:00:00,201.3,194.66
2025-02-15 16:00:00,201.2,194.3
2025-02-15 17:00:00,200.4,193.67
2025-02-15 18:00:00,201.6,194.83
2025-02-15 19:00:00,201.0,194.17
2025-02-15 20:00:00,199.8,193.22
2025-02-15 21:00:00,201.0,194.33
2025-02-15 22:00:00,201.0,194.5
2025-02-15 23:00:00,201.2,194.48
2025-02-16 00:00:00,201.8,195.04
2025-02-16 01:00:00,201.8,194.85
2025-02-16 02:00:00,200.3,193.58
2025-02-16 03:00:00,201.4,194.73
2025-02-16 04:00:00,201.4,194.54
2025-02-16 05:00:00,202.0,195.14
2025-02-16 06:00:00,202.2,195.29
2025-02-16 07:00:00,199.6,192.89
2025-02-16 08:00:00,200.0,193.22
2025-02-16 09:00:00,200.6,193.72
2025-02-16 10:00:00,199.8,193.04
2025-02-16 11:00:00,200.4,193.73
2025-02-16 12:00:00,199.5,192.66
2025-02-16 13:00:00,197.4,190.73
2025-02-16 14:00:00,196.6,190.11
2025-02-16 15:00:00,197.0,190.32
2025-02-16 16:00:00,197.0,190.35
2025-02-16 17:00:00,196.6,190.03
2025-02-16 18:00:00,195.8,189.27
2025-02-16 19:00:00,195.8,189.23
2025-02-16 20:00:00,194.9,188.3
2025-02-16 21:00:00,195.3,188.95
2025-02-16 22:00:00,195.2,188.84
2025-02-16 23:00:00,195.1,188.27
2025-02-17 00:00:00,195.2,189.02
2025-02-17 01:00:00,195.6,189.12
2025-02-17 02:00:00,193.5,187.14
2025-02-17 03:00:00,193.0,186.34
2025-02-17 04:00:00,189.9,183.18
2025-02-17 05:00:00,190.1,184.18
2025-02-17 06:00:00,189.6,183.54
2025-02-17 07:00:00,187.5,181.35
2025-02-17 08:00:00,190.1,183.95
2025-02-17 09:00:00,190.5,184.2
2025-02-17 10:00:00,189.7,183.51
2025-02-17 11:00:00,190.4,184.25
2025-02-17 12:00:00,192.2,186.0
2025-02-17 13:00:00,191.3,184.95
2025-02-17 14:00:00,190.5,184.26
2025-02-17 15:00:00,186.5,180.36
2025-02-17 16:00:00,184.5,178.32
2025-02-17 17:00:00,183.5,177.41
2025-02-17 18:00:00,181.6,175.7
2025-02-17 19:00:00,183.1,177.09
2025-02-17 20:00:00,184.6,178.49
2025-02-17 21:00:00,187.3,181.18
2025-02-17 22:00:00,184.8,178.79
2025-02-17 23:00:00,183.6,177.53
2025-02-18 00:00:00,182.8,176.79
2025-02-18 01:00:00,184.2,178.01
2025-02-18 02:00:00,184.1,178.33
2025-02-18 03:00:00,184.0,177.98
2025-02-18 04:00:00,181.8,175.83
2025-02-18 05:00:00,178.2,172.25
2025-02-18 06:00:00,171.1,165.32
2025-02-18 07:00:00,171.1,165.72
2025-02-18 08:00:00,169.5,163.89
2025-02-18 09:00:00,175.9,170.0
2025-02-18 10:00:00,173.7,167.95
2025-02-18 11:00:00,174.5,168.72
2025-02-18 12:00:00,176.7,170.7
2025-02-18 13:00:00,175.4,169.68
2025-02-18 14:00:00,172.8,166.98
2025-02-18 15:00:00,171.6,165.95
2025-02-18 16:00:00,167.9,162.42
2025-02-18 17:00:00,169.1,163.52
2025-02-18 18:00:00,170.0,163.97
2025-02-18 19:00:00,171.0,165.31
2025-02-18 20:00:00,170.2,164.58
2025-02-18 21:00:00,173.4,167.58
2025-02-18 22:00:00,173.7,167.78
2025-02-18 23:00:00,175.3,169.32
2025-02-19 00:00:00,174.6,168.68
2025-02-19 01:00:00,174.4,168.44
2025-02-19 02:00:00,175.3,169.32
2025-02-19 03:00:00,173.4,167.48
2025-02-19 04:00:00,170.1,163.94
2025-02-19 05:00:00,173.0,167.1
2025-02-19 06:00:00,174.0,168.01
2025-02-19 07:00:00,175.1,168.95
2025-02-19 08:00:00,174.7,168.74
2025-02-19 09:00:00,177.0,170.75
2025-02-19 10:00:00,178.3,172.03
2025-02-19 11:00:00,180.1,173.92
2025-02-19 12:00:00,177.7,171.63
2025-02-19 13:00:00,177.6,171.59
2025-02-19 14:00:00,174.6,168.6
2025-02-19 15:00:00,175.6,169.74
2025-02-19 16:00:00,177.7,171.53
2025-02-19 17:00:00,177.1,170.82
2025-02-19 18:00:00,175.7,169.69
2025-02-19 19:00:00,174.7,168.7
2025-02-19 20:00:00,172.9,166.99
2025-02-19 21:00:00,172.7,166.97
2025-02-19 22:00:00,173.8,167.72
2025-02-19 23:00:00,175.0,168.93
2025-02-20 00:00:00,176.1,169.99
2025-02-20 01:00:00,174.2,168.24
2025-02-20 02:00:00,178.0,171.89
2025-02-20 03:00:00,178.7,172.44
2025-02-20 04:00:00,179.2,173.04
2025-02-20 05:00:00,178.5,172.38
2025-02-20 06:00:00,177.8,171.77
2025-02-20 07:00:00,178.0,171.77
2025-02-20 08:00:00,178.4,172.28
2025-02-20 09:00:00,178.2,172.06
2025-02-20 10:00:00,180.2,173.8
2025-02-20 11:00:00,180.3,173.99
2025-02-20 12:00:00,179.8,173.4
2025-02-20 13:00:00,180.1,174.14
2025-02-20 14:00:00,178.8,172.53
2025-02-20 15:00:00,177.8,171.61
2025-02-20 16:00:00,177.9,171.86
2025-02-20 17:00:00,179.6,173.38
2025-02-20 18:00:00,180.5,174.29
2025-02-20 19:00:00,181.2,174.98
2025-02-20 20:00:00,180.8,174.6
2025-02-20 21:00:00,179.6,173.32
2025-02-20 22:00:00,180.3,174.06
2025-02-20 23:00:00,182.3,176.0
2025-02-21 00:00:00,180.6,174.36
2025-02-21 01:00:00,180.5,174.28
2025-02-21 02:00:00,179.5,173.34
2025-02-21 03:00:00,179.4,173.28
2025-02-21 04:00:00,180.1,174.02
2025-02-21 05:00:00,181.4,175.1
2025-02-21 06:00:00,182.3,175.99
2025-02-21 07:00:00,182.1,175.86
2025-02-21 08:00:00,182.7,176.41
2025-02-21 09:00:00,183.9,177.54
2025-02-21 10:00:00,186.0,179.46
2025-02-21 11:00:00,183.5,177.21
2025-02-21 12:00:00,184.7,178.21
2025-02-21 13:00:00,186.5,180.02
2025-02-21 14:00:00,184.1,177.7
2025-02-21 15:00:00,179.1,173.17
2025-02-21 16:00:00,180.9,174.69
2025-02-21 17:00:00,177.8,171.7
2025-02-21 18:00:00,177.8,171.61
2025-02-21 19:00:00,174.3,168.42
2025-02-21 20:00:00,175.3,169.37
2025-02-21 21:00:00,174.3,168.12
2025-02-21 22:00:00,174.6,168.81
2025-02-21 23:00:00,174.8,168.94
2025-02-22 00:00:00,176.7,170.83
2025-02-22 01:00:00,178.0,171.88
2025-02-22 02:00:00,177.1,171.0
2025-02-22 03:00:00,176.5,170.35
2025-02-22 04:00:00,177.8,171.63
2025-02-22 05:00:00,178.1,172.02
2025-02-22 06:00:00,177.1,171.07
2025-02-22 07:00:00,177.9,171.74
2025-02-22 08:00:00,177.5,171.36
2025-02-22 09:00:00,179.6,173.36
2025-02-22 10:00:00,179.4,173.21
2025-02-22 11:00:00,179.8,173.56
2025-02-22 12:00:00,180.1,173.9
2025-02-22 13:00:00,179.1,172.75
2025-02-22 14:00:00,179.7,173.56
2025-02-22 15:00:00,180.5,174.23
2025-02-22 16:00:00,179.0,172.76
2025-02-22 17:00:00,179.5,173.24
2025-02-22 18:00:00,179.2,172.92
2025-02-22 19:00:00,178.8,172.64
2025-02-22 20:00:00,178.8,172.45
2025-02-22 21:00:00,179.2,172.99
2025-02-22 22:00:00,178.8,172.61
2025-02-22 23:00:00,178.3,172.07
2025-02-23 00:00:00,178.0,171.89
2025-02-23 01:00:00,177.3,171.1
2025-02-23 02:00:00,176.4,170.36
2025-02-23 03:00:00,176.7,170.61
2025-02-23 04:00:00,176.9,170.85
2025-02-23 05:00:00,176.8,170.73
2025-02-23 06:00:00,177.7,171.53
2025-02-23 07:00:00,179.1,172.85
2025-02-23 08:00:00,178.4,172.22
2025-02-23 09:00:00,177.6,171.34
2025-02-23 10:00:00,177.2,171.1
2025-02-23 11:00:00,175.7,169.59
2025-02-23 12:00:00,175.0,168.92
2025-02-23 13:00:00,175.6,169.67
2025-02-23 14:00:00,174.9,168.78
2025-02-23 15:00:00,172.7,166.76
2025-02-23 16:00:00,172.9,166.98
2025-02-23 17:00:00,174.3,168.22
2025-02-23 18:00:00,173.9,167.87
2025-02-23 19:00:00,173.7,167.71
2025-02-23 20:00:00,173.7,167.7
2025-02-23 21:00:00,174.2,168.06
2025-02-23 22:00:00,173.5,167.32
2025-02-23 23:00:00,174.2,167.94
2025-02-24 00:00:00,172.6,166.62
2025-02-24 01:00:00,169.5,163.64
2025-02-24 02:00:00,168.6,162.67
2025-02-24 03:00:00,166.7,161.01
2025-02-24 04:00:00,164.5,158.79
2025-02-24 05:00:00,165.6,159.86
2025-02-24 06:00:00,166.3,160.77
2025-02-24 07:00:00,166.7,160.99
2025-02-24 08:00:00,163.6,157.94
2025-02-24 09:00:00,163.7,158.19
2025-02-24 10:00:00,162.4,156.9
2025-02-24 11:00:00,164.9,159.28
2025-02-24 12:00:00,164.9,159.32
2025-02-24 13:00:00,163.6,157.99
2025-02-24 14:00:00,160.9,155.59
2025-02-24 15:00:00,158.0,152.66
2025-02-24 16:00:00,158.4,153.31
2025-02-24 17:00:00,159.4,154.15
2025-02-24 18:00:00,157.0,151.7
2025-02-24 19:00:00,155.4,150.12
2025-02-24 20:00:00,156.1,150.81
2025-02-24 21:00:00,155.4,150.09
2025-02-24 22:00:00,145.2,140.26
