Open Time,Open,High,Low,Close,Volume
2025-01-01 00:00:00,189.31,190.13,189.08,189.85,16217.915
2025-01-01 00:05:00,189.85,190.17,189.8,190.02,5354.668
2025-01-01 00:10:00,190.02,190.52,189.86,190.51,13479.834
2025-01-01 00:15:00,190.5,191.07,190.36,191.0,11762.569
2025-01-01 00:20:00,190.99,191.3,190.65,190.66,7659.814
2025-01-01 00:25:00,190.66,190.78,190.39,190.72,4155.076
2025-01-01 00:30:00,190.71,191.36,190.66,191.24,7591.358
2025-01-01 00:35:00,191.24,191.54,191.19,191.45,6085.645
2025-01-01 00:40:00,191.45,191.58,191.11,191.28,6436.729
2025-01-01 00:45:00,191.28,191.77,191.17,191.71,6385.04
2025-01-01 00:50:00,191.71,192.21,191.66,192.16,12240.037
2025-01-01 00:55:00,192.16,192.66,192.05,192.54,12143.679
2025-01-01 01:00:00,192.54,192.64,191.93,192.07,9460.065999999999
2025-01-01 01:05:00,192.06,192.06,191.46,191.76,7976.3060000000005
2025-01-01 01:10:00,191.76,191.98,191.59,191.66,13048.211
2025-01-01 01:15:00,191.65,191.65,190.97,191.01,7853.937
2025-01-01 01:20:00,191.02,191.23,190.69,191.01,3257.533
2025-01-01 01:25:00,191.02,191.25,191.02,191.17,2805.552
2025-01-01 01:30:00,191.16,191.56,190.97,191.43,3635.0780000000004
2025-01-01 01:35:00,191.43,191.63,191.3,191.35,3544.702
2025-01-01 01:40:00,191.34,191.57,191.18,191.21,2746.922
2025-01-01 01:45:00,191.21,191.23,191.0,191.2,4467.032
2025-01-01 01:50:00,191.2,191.21,190.44,190.48,4516.224
2025-01-01 01:55:00,190.49,190.96,190.39,190.7,3217.563
2025-01-01 02:00:00,190.7,191.13,190.62,191.02,4482.794
2025-01-01 02:05:00,191.02,191.12,190.64,190.66,4337.537
2025-01-01 02:10:00,190.67,191.26,190.64,191.24,10856.348
2025-01-01 02:15:00,191.24,191.24,190.63,190.89,3156.0589999999997
2025-01-01 02:20:00,190.88,190.95,190.57,190.66,3306.026
2025-01-01 02:25:00,190.67,190.67,190.44,190.64,1898.364
2025-01-01 02:30:00,190.65,190.95,190.6,190.95,2400.9700000000003
2025-01-01 02:35:00,190.94,191.24,190.92,191.1,2547.3959999999997
2025-01-01 02:40:00,191.09,191.35,191.05,191.31,4219.503
2025-01-01 02:45:00,191.32,191.85,191.15,191.66,9105.976999999999
2025-01-01 02:50:00,191.67,192.04,191.47,191.47,15660.529999999999
2025-01-01 02:55:00,191.48,191.63,191.48,191.59,3842.843
2025-01-01 03:00:00,191.59,191.59,191.12,191.18,3975.9860000000003
2025-01-01 03:05:00,191.18,191.45,191.12,191.14,2145.103
2025-01-01 03:10:00,191.14,191.22,191.03,191.15,2272.275
2025-01-01 03:15:00,191.15,191.25,190.9,191.05,2775.935
2025-01-01 03:20:00,191.05,191.09,190.76,190.97,6804.021
2025-01-01 03:25:00,190.98,191.06,190.58,190.62,14512.75
2025-01-01 03:30:00,190.61,190.73,190.51,190.56,6958.7789999999995
2025-01-01 03:35:00,190.57,190.6,190.38,190.58,6926.698
2025-01-01 03:40:00,190.58,190.62,190.38,190.53,5046.17
2025-01-01 03:45:00,190.52,190.52,190.04,190.29,3807.971
2025-01-01 03:50:00,190.29,190.43,190.28,190.42,1554.682
2025-01-01 03:55:00,190.41,190.5,190.34,190.43,1747.672
2025-01-01 04:00:00,190.42,190.43,190.14,190.28,3794.596
2025-01-01 04:05:00,190.29,190.31,189.95,189.98,4295.147
2025-01-01 04:10:00,189.98,190.19,189.68,190.11,3850.13
2025-01-01 04:15:00,190.1,190.25,189.74,189.98,16270.012
2025-01-01 04:20:00,189.99,190.2,189.82,189.98,3937.6710000000003
2025-01-01 04:25:00,189.98,190.05,189.82,189.85,2426.957
2025-01-01 04:30:00,189.85,189.87,189.32,189.39,15950.577000000001
2025-01-01 04:35:00,189.38,189.61,189.35,189.48,3665.376
2025-01-01 04:40:00,189.48,189.77,189.38,189.75,3489.2180000000003
2025-01-01 04:45:00,189.75,189.85,189.4,189.68,4983.717
2025-01-01 04:50:00,189.67,189.77,189.54,189.64,3771.384
2025-01-01 04:55:00,189.64,189.85,189.44,189.47,4087.583
2025-01-01 05:00:00,189.48,189.62,189.35,189.62,2329.111
2025-01-01 05:05:00,189.61,189.9,189.58,189.81,3403.8849999999998
2025-01-01 05:10:00,189.8,190.36,189.8,190.11,4939.424
2025-01-01 05:15:00,190.11,190.32,190.03,190.09,6354.484
2025-01-01 05:20:00,190.08,190.26,189.97,190.09,4009.978
2025-01-01 05:25:00,190.08,190.61,190.08,190.43,5486.496
2025-01-01 05:30:00,190.42,190.62,190.36,190.4,4511.323
2025-01-01 05:35:00,190.39,190.48,190.12,190.12,3222.21
2025-01-01 05:40:00,190.13,190.39,190.0,190.38,3006.3689999999997
2025-01-01 05:45:00,190.38,190.51,190.33,190.41,1885.564
2025-01-01 05:50:00,190.41,190.41,190.08,190.15,3443.172
2025-01-01 05:55:00,190.15,190.16,190.04,190.15,1534.501
2025-01-01 06:00:00,190.15,190.31,189.96,189.98,3547.0550000000003
2025-01-01 06:05:00,189.98,189.98,189.63,189.64,3390.962
2025-01-01 06:10:00,189.64,189.75,189.59,189.64,2261.403
2025-01-01 06:15:00,189.64,189.91,189.6,189.85,3966.813
2025-01-01 06:20:00,189.85,190.08,189.78,189.99,5391.214
2025-01-01 06:25:00,189.99,190.1,189.93,189.95,1649.1019999999999
2025-01-01 06:30:00,189.95,189.95,189.68,189.72,2842.601
2025-01-01 06:35:00,189.71,189.75,189.4,189.74,3788.991
2025-01-01 06:40:00,189.75,190.17,189.75,190.17,2952.3500000000004
2025-01-01 06:45:00,190.17,190.29,189.84,189.85,2877.747
2025-01-01 06:50:00,189.85,189.89,189.7,189.89,2550.5789999999997
2025-01-01 06:55:00,189.89,190.31,189.88,190.3,2745.057
2025-01-01 07:00:00,190.29,190.35,189.97,189.98,6663.077
2025-01-01 07:05:00,189.98,190.13,189.91,190.1,4104.027
2025-01-01 07:10:00,190.11,190.15,189.8,189.91,1780.964
2025-01-01 07:15:00,189.92,190.15,189.88,190.12,1727.079
2025-01-01 07:20:00,190.13,190.14,189.74,189.82,2277.1310000000003
2025-01-01 07:25:00,189.82,190.02,189.74,189.9,2288.484
2025-01-01 07:30:00,189.9,190.05,189.7,189.71,5126.636
2025-01-01 07:35:00,189.71,190.09,189.7,189.89,6185.43
2025-01-01 07:40:00,189.88,190.22,189.76,190.22,8803.675
2025-01-01 07:45:00,190.21,190.22,190.0,190.04,3327.255
2025-01-01 07:50:00,190.04,190.23,190.04,190.21,2014.077
2025-01-01 07:55:00,190.21,190.25,190.05,190.06,3459.544
2025-01-01 08:00:00,190.06,190.55,190.01,190.53,3239.761
2025-01-01 08:05:00,190.52,190.74,190.47,190.58,4804.195
2025-01-01 08:10:00,190.58,190.66,190.44,190.6,2776.57
2025-01-01 08:15:00,190.6,190.6,190.25,190.43,6258.184
2025-01-01 08:20:00,190.44,190.53,190.28,190.43,2737.709
2025-01-01 08:25:00,190.42,190.46,189.41,189.82,6303.736
2025-01-01 08:30:00,189.81,189.97,189.59,189.95,3128.542
2025-01-01 08:35:00,189.94,190.03,189.75,190.02,6639.646000000001
2025-01-01 08:40:00,190.03,190.08,189.9,189.92,1200.828
2025-01-01 08:45:00,189.93,189.95,189.3,189.32,5131.128
2025-01-01 08:50:00,189.32,189.79,189.32,189.57,10221.255000000001
2025-01-01 08:55:00,189.57,189.6,189.36,189.4,4764.535
2025-01-01 09:00:00,189.4,189.76,189.38,189.75,4253.146
2025-01-01 09:05:00,189.74,189.74,189.19,189.22,4915.318
2025-01-01 09:10:00,189.22,189.24,188.76,188.94,21994.254
2025-01-01 09:15:00,188.94,188.94,188.44,188.65,9981.464
2025-01-01 09:20:00,188.64,188.7,188.29,188.3,5367.261
2025-01-01 09:25:00,188.29,188.6,188.2,188.49,9626.773000000001
2025-01-01 09:30:00,188.5,188.97,188.33,188.81,5628.452
2025-01-01 09:35:00,188.81,188.81,188.11,188.19,10026.201000000001
