timestamp,BTC/USDT,ETH/USDT,XRP/USDT,LTC/USDT,BCH/USDT
2021-02-18 04:00:00,52153.36,1901.09,0.54758,231.43,721.35
2021-02-18 05:00:00,52170.01,1899.53,0.54961,233.9,721.48
2021-02-18 06:00:00,51905.66,1896.3,0.55354,229.6,715.93
2021-02-18 07:00:00,51901.96,1898.85,0.54838,230.02,716.02
2021-02-18 08:00:00,51706.88,1890.16,0.54413,230.2,711.21
2021-02-18 09:00:00,51770.99,1901.12,0.54409,232.88,716.39
2021-02-18 10:00:00,51643.5,1916.01,0.53779,231.59,712.77
2021-02-18 11:00:00,51374.07,1900.41,0.53348,225.16,703.13
2021-02-18 12:00:00,51464.66,1902.01,0.5327,228.1,699.09
2021-02-18 13:00:00,51796.24,1913.53,0.53703,228.61,709.22
2021-02-18 14:00:00,52233.43,1924.02,0.53682,230.59,710.68
2021-02-18 15:00:00,51585.29,1907.91,0.52918,225.14,700.76
2021-02-18 16:00:00,52091.02,1922.37,0.53371,227.13,704.19
2021-02-18 17:00:00,51839.55,1917.3,0.53038,224.7,695.95
2021-02-18 18:00:00,51862.85,1926.17,0.53402,225.22,696.13
2021-02-18 19:00:00,51760.01,1922.55,0.53415,224.3,695.7
2021-02-18 20:00:00,52111.89,1938.2,0.54039,228.26,706.31
2021-02-18 21:00:00,52007.21,1945.13,0.54167,229.08,709.37
2021-02-18 22:00:00,51837.19,1937.99,0.53557,227.17,705.06
2021-02-18 23:00:00,51552.6,1939.61,0.53204,226.59,703.7
2021-02-19 00:00:00,51511.33,1928.42,0.53183,226.65,701.0
2021-02-19 01:00:00,51325.44,1916.92,0.52654,224.32,695.41
2021-02-19 02:00:00,51248.52,1916.52,0.52546,225.42,693.4
2021-02-19 03:00:00,51245.0,1910.21,0.52903,225.05,694.08
2021-02-19 04:00:00,51166.3,1903.26,0.52616,223.87,688.35
2021-02-19 05:00:00,51524.05,1914.98,0.52818,225.75,696.29
2021-02-19 06:00:00,51734.88,1922.91,0.53565,233.34,712.59
2021-02-19 07:00:00,51727.08,1919.1,0.53739,231.99,716.22
2021-02-19 08:00:00,52236.31,1921.5,0.53621,233.03,715.77
2021-02-19 09:00:00,52690.7,1933.1,0.53972,233.88,715.57
2021-02-19 10:00:00,52687.6,1927.39,0.5351,231.09,712.02
2021-02-19 11:00:00,52710.0,1934.38,0.54857,232.9,720.99
2021-02-19 12:00:00,52534.75,1929.89,0.56046,231.16,728.72
2021-02-19 13:00:00,52800.04,1923.57,0.55787,229.43,722.15
2021-02-19 14:00:00,52890.0,1915.72,0.54476,226.76,712.79
2021-02-19 15:00:00,53863.19,1929.91,0.54839,231.59,716.52
2021-02-19 16:00:00,54368.65,1946.33,0.55535,230.91,703.34
2021-02-19 17:00:00,54765.49,1963.83,0.55826,237.06,715.99
2021-02-19 18:00:00,55384.46,1966.94,0.55425,238.84,718.8
2021-02-19 19:00:00,54990.01,1952.88,0.55462,236.08,712.78
2021-02-19 20:00:00,55348.33,1951.69,0.56818,239.22,714.5
2021-02-19 21:00:00,55651.16,1958.67,0.56035,238.07,718.13
2021-02-19 22:00:00,55426.4,1952.0,0.56053,239.12,726.23
2021-02-19 23:00:00,55906.0,1955.0,0.56465,236.5,718.98
2021-02-20 00:00:00,56226.73,1933.46,0.55684,235.0,710.77
2021-02-20 01:00:00,56179.17,1950.43,0.56084,237.34,719.82
2021-02-20 02:00:00,56143.46,1983.35,0.56359,244.49,727.62
2021-02-20 03:00:00,55706.07,2018.93,0.56135,243.2,725.36
2021-02-20 04:00:00,55815.19,2022.2,0.56748,243.37,731.19
2021-02-20 05:00:00,55675.43,2014.45,0.56931,242.41,739.36
2021-02-20 06:00:00,55937.12,2027.89,0.57759,243.46,741.31
2021-02-20 07:00:00,55207.92,1984.73,0.56541,237.25,721.09
2021-02-20 08:00:00,55236.53,1990.98,0.56342,237.56,722.27
2021-02-20 09:00:00,55252.4,2003.3,0.56595,238.58,719.59
2021-02-20 10:00:00,55895.31,2003.78,0.56418,241.35,729.29
2021-02-20 11:00:00,56355.91,1999.58,0.55924,240.93,725.74
2021-02-20 12:00:00,57291.92,2024.21,0.55998,242.9,726.43
2021-02-20 13:00:00,57274.34,2028.82,0.5621,243.0,733.51
2021-02-20 14:00:00,56280.83,1988.99,0.53382,233.71,710.81
2021-02-20 15:00:00,56145.97,1978.79,0.53651,232.85,708.0
2021-02-20 16:00:00,56720.16,2001.93,0.54247,236.47,718.46
2021-02-20 17:00:00,57048.35,1996.58,0.54242,237.15,708.31
2021-02-20 18:00:00,57115.24,1996.22,0.54126,235.27,711.7
2021-02-20 19:00:00,56975.12,1992.56,0.53614,234.6,711.92
2021-02-20 20:00:00,56719.52,1986.28,0.53918,233.19,702.66
2021-02-20 21:00:00,56472.13,1963.79,0.53254,232.08,698.35
2021-02-20 22:00:00,55423.99,1894.23,0.50067,225.57,668.23
2021-02-20 23:00:00,55841.19,1913.0,0.51167,226.65,678.29
2021-02-21 00:00:00,55834.95,1918.06,0.52113,229.33,678.54
2021-02-21 01:00:00,56347.69,1937.31,0.52426,228.94,683.5
2021-02-21 02:00:00,56318.08,1936.79,0.52282,230.37,687.52
2021-02-21 03:00:00,56505.22,1933.71,0.52515,227.3,681.39
2021-02-21 04:00:00,56701.08,1943.89,0.52355,228.03,685.37
2021-02-21 05:00:00,56545.13,1943.72,0.52357,225.18,683.82
2021-02-21 06:00:00,56493.23,1940.65,0.52571,224.36,679.46
2021-02-21 07:00:00,56091.76,1912.69,0.51734,221.15,673.38
2021-02-21 08:00:00,56513.22,1936.95,0.52444,225.9,683.31
2021-02-21 09:00:00,56795.81,1940.08,0.53056,227.96,690.26
2021-02-21 10:00:00,57560.0,1971.19,0.53651,229.85,696.19
2021-02-21 11:00:00,57284.79,1961.62,0.54913,228.51,694.21
2021-02-21 12:00:00,56888.8,1941.93,0.53727,226.26,683.44
2021-02-21 13:00:00,57154.19,1947.92,0.53909,226.23,686.25
2021-02-21 14:00:00,57381.13,1962.42,0.53795,228.34,706.33
2021-02-21 15:00:00,57313.99,1959.9,0.53921,230.05,733.76
2021-02-21 16:00:00,57733.96,1958.3,0.53862,229.34,718.19
2021-02-21 17:00:00,57499.01,1949.99,0.54539,229.82,719.83
2021-02-21 18:00:00,58183.69,1964.02,0.54679,232.13,719.93
2021-02-21 19:00:00,58072.62,1966.13,0.5489,230.87,719.26
2021-02-21 20:00:00,57654.8,1929.68,0.538,226.37,703.33
2021-02-21 21:00:00,57293.53,1918.54,0.53325,226.15,702.06
2021-02-21 22:00:00,57328.47,1928.16,0.54043,226.39,705.33
2021-02-21 23:00:00,57408.57,1933.53,0.54468,227.13,706.28
2021-02-22 00:00:00,56235.15,1887.08,0.5285,221.91,684.17
2021-02-22 01:00:00,56860.04,1913.15,0.53433,224.47,693.7
2021-02-22 02:00:00,56855.12,1904.63,0.53217,225.47,691.76
2021-02-22 03:00:00,55860.12,1870.36,0.52355,218.94,674.86
2021-02-22 04:00:00,55786.36,1864.31,0.52521,218.0,678.69
2021-02-22 05:00:00,55869.15,1868.57,0.64988,218.74,678.81
2021-02-22 06:00:00,55989.36,1872.68,0.58812,221.05,686.93
2021-02-22 07:00:00,56422.92,1886.63,0.59398,222.9,687.72
2021-02-22 08:00:00,55480.8,1855.21,0.57413,217.97,678.09
2021-02-22 09:00:00,54766.39,1820.85,0.55925,213.85,666.91
2021-02-22 10:00:00,54847.72,1816.0,0.5583,212.2,659.7
2021-02-22 11:00:00,54524.94,1802.65,0.58427,208.36,651.61
2021-02-22 12:00:00,53781.12,1781.41,0.57324,208.97,645.56
2021-02-22 13:00:00,52070.47,1727.94,0.56534,201.35,619.08
2021-02-22 14:00:00,53478.83,1756.52,0.56002,204.84,618.14
2021-02-22 15:00:00,53236.69,1733.29,0.55413,199.16,607.25
2021-02-22 16:00:00,53180.05,1729.99,0.57592,202.38,611.83
2021-02-22 17:00:00,52100.0,1682.0,0.5788,196.23,594.78
2021-02-22 18:00:00,53227.23,1717.74,0.61839,200.58,603.0
2021-02-22 19:00:00,53581.69,1746.42,0.58376,202.59,610.93
2021-02-22 20:00:00,53771.34,1766.14,0.57619,204.6,618.15
2021-02-22 21:00:00,54883.16,1799.42,0.57061,209.44,629.71
2021-02-22 22:00:00,54084.97,1775.63,0.57046,205.76,625.21
2021-02-22 23:00:00,54087.67,1777.58,0.56646,208.32,628.98
2021-02-23 00:00:00,53440.66,1760.04,0.55985,203.08,611.58
2021-02-23 01:00:00,52546.18,1713.42,0.54357,198.86,597.77
2021-02-23 02:00:00,51218.63,1668.0,0.52932,194.94,582.82
2021-02-23 03:00:00,51906.36,1679.91,0.54638,195.82,589.9
2021-02-23 04:00:00,50754.5,1634.12,0.53797,192.38,581.0
2021-02-23 05:00:00,49950.0,1619.99,0.5211,188.73,569.52
2021-02-23 06:00:00,49547.02,1578.01,0.51785,186.54,558.83
2021-02-23 07:00:00,49640.33,1586.64,0.5159,189.42,560.34
2021-02-23 08:00:00,46565.18,1445.35,0.41198,166.03,476.22
2021-02-23 09:00:00,48075.45,1500.17,0.44639,176.01,500.0
2021-02-23 10:00:00,47546.01,1480.41,0.4488,172.91,489.45
2021-02-23 11:00:00,46369.29,1453.07,0.43803,168.52,480.94
2021-02-23 12:00:00,48670.21,1529.39,0.4666,176.31,491.47
2021-02-23 13:00:00,48750.0,1551.74,0.47143,177.45,508.82
2021-02-23 14:00:00,46978.18,1519.97,0.4544,170.58,497.47
2021-02-23 15:00:00,48602.03,1573.99,0.46732,177.42,513.82
2021-02-23 16:00:00,47365.61,1550.58,0.4601,173.1,506.26
2021-02-23 17:00:00,47175.27,1519.53,0.47365,168.32,499.31
2021-02-23 18:00:00,46881.49,1496.81,0.4729,167.45,497.03
2021-02-23 19:00:00,45523.0,1447.64,0.45256,162.36,479.05
2021-02-23 20:00:00,47814.5,1524.28,0.46752,169.88,496.43
2021-02-23 21:00:00,47937.33,1535.97,0.46721,173.34,502.3
2021-02-23 22:00:00,48589.69,1568.42,0.46614,175.4,512.39
2021-02-23 23:00:00,48891.0,1577.89,0.47579,177.34,515.84
2021-02-24 00:00:00,48456.58,1568.06,0.47733,175.73,516.94
2021-02-24 01:00:00,50191.6,1606.17,0.49386,183.28,534.66
2021-02-24 02:00:00,50160.42,1617.41,0.492,182.95,539.42
2021-02-24 03:00:00,50874.99,1636.57,0.49601,183.89,544.68
2021-02-24 04:00:00,50617.29,1642.84,0.48915,182.0,541.32
2021-02-24 05:00:00,50247.4,1627.19,0.48761,181.13,537.39
2021-02-24 06:00:00,50109.21,1637.6,0.48326,180.23,536.11
2021-02-24 07:00:00,50090.57,1642.33,0.48666,180.67,539.53
2021-02-24 08:00:00,50634.36,1676.65,0.49392,186.67,548.42
2021-02-24 09:00:00,50847.51,1690.41,0.49052,186.51,547.6
2021-02-24 10:00:00,50075.0,1661.03,0.4813,184.04,538.92
2021-02-24 11:00:00,50360.02,1677.41,0.48863,185.73,543.25
2021-02-24 12:00:00,50739.94,1689.75,0.4878,186.7,546.0
2021-02-24 13:00:00,49481.61,1639.81,0.47458,182.38,533.7
2021-02-24 14:00:00,49404.04,1642.35,0.46798,181.49,527.21
2021-02-24 15:00:00,49819.5,1660.45,0.47362,182.93,533.3
2021-02-24 16:00:00,49308.28,1645.81,0.46912,181.38,528.85
2021-02-24 17:00:00,50041.8,1661.07,0.47312,183.87,535.62
2021-02-24 18:00:00,49570.0,1635.0,0.47051,181.3,527.83
2021-02-24 19:00:00,48959.93,1599.2,0.46113,178.09,517.88
2021-02-24 20:00:00,49101.18,1603.05,0.46405,178.49,518.63
2021-02-24 21:00:00,48707.72,1590.25,0.46217,176.72,516.66
2021-02-24 22:00:00,48811.63,1590.65,0.46519,177.35,518.9
2021-02-24 23:00:00,49676.2,1623.39,0.4686,181.43,526.99
2021-02-25 00:00:00,50507.25,1651.93,0.4767,184.42,537.75
2021-02-25 01:00:00,50504.71,1629.35,0.47385,183.17,536.18
2021-02-25 02:00:00,50650.95,1631.71,0.47319,183.27,535.04
2021-02-25 03:00:00,50206.97,1603.87,0.46972,181.33,528.09
2021-02-25 04:00:00,49627.34,1591.03,0.46397,177.92,520.43
2021-02-25 05:00:00,50388.6,1622.69,0.47359,182.51,533.76
2021-02-25 06:00:00,50453.54,1617.93,0.47075,181.24,530.0
2021-02-25 07:00:00,50395.99,1633.8,0.47304,182.67,532.35
2021-02-25 08:00:00,49700.0,1598.14,0.46426,178.89,523.09
2021-02-25 09:00:00,48977.03,1595.95,0.45689,177.29,518.7
2021-02-25 10:00:00,49551.51,1609.0,0.46514,185.98,530.01
2021-02-25 11:00:00,50294.8,1621.93,0.46847,194.89,543.16
2021-02-25 12:00:00,51487.06,1648.51,0.47618,199.69,548.06
2021-02-25 13:00:00,51347.6,1645.18,0.47347,202.55,546.03
2021-02-25 14:00:00,50830.88,1633.95,0.47007,197.99,539.53
2021-02-25 15:00:00,50849.99,1627.57,0.47101,203.42,546.04
2021-02-25 16:00:00,50630.66,1620.91,0.47287,197.92,540.32
2021-02-25 17:00:00,49550.95,1592.58,0.46368,192.51,526.65
2021-02-25 18:00:00,49544.14,1580.57,0.46239,192.18,524.33
2021-02-25 19:00:00,49443.86,1585.3,0.461,192.31,524.35
2021-02-25 20:00:00,49152.75,1575.31,0.45948,192.67,521.38
2021-02-25 21:00:00,48101.99,1525.88,0.45241,186.17,510.35
2021-02-25 22:00:00,48235.85,1516.61,0.45037,186.66,511.53
2021-02-25 23:00:00,47073.73,1481.75,0.43601,179.36,499.67
2021-02-26 00:00:00,46801.05,1480.44,0.43324,172.37,488.59
2021-02-26 01:00:00,46480.48,1472.85,0.42934,173.59,483.27
2021-02-26 02:00:00,47343.51,1487.69,0.43547,176.1,484.9
2021-02-26 03:00:00,47330.24,1491.25,0.43824,176.51,490.83
2021-02-26 04:00:00,47025.06,1504.39,0.43642,174.31,487.41
2021-02-26 05:00:00,45517.53,1450.2,0.41902,165.44,466.96
2021-02-26 06:00:00,46093.07,1462.64,0.43147,169.59,478.21
2021-02-26 07:00:00,44973.68,1430.39,0.42169,166.75,466.77
2021-02-26 08:00:00,45727.74,1456.14,0.42527,170.01,475.79
2021-02-26 09:00:00,46410.76,1476.42,0.42951,173.31,485.33
2021-02-26 10:00:00,46706.85,1486.93,0.43274,174.22,487.09
2021-02-26 11:00:00,46427.65,1483.74,0.42925,171.36,482.01
2021-02-26 12:00:00,46823.39,1483.73,0.43259,173.04,485.63
2021-02-26 13:00:00,45958.41,1460.02,0.42831,169.66,476.98
2021-02-26 14:00:00,46868.98,1515.56,0.43563,176.5,490.93
2021-02-26 15:00:00,47594.65,1532.48,0.43873,176.37,493.13
2021-02-26 16:00:00,48127.26,1550.14,0.44683,179.18,505.29
2021-02-26 17:00:00,47660.98,1519.81,0.44253,177.38,499.54
2021-02-26 18:00:00,47317.09,1507.76,0.43918,176.44,497.18
2021-02-26 19:00:00,46959.17,1479.5,0.43669,174.45,493.15
2021-02-26 20:00:00,46270.0,1446.05,0.42734,170.31,484.01
2021-02-26 21:00:00,45677.46,1429.75,0.4233,167.57,480.3
2021-02-26 22:00:00,45476.3,1424.41,0.42231,166.68,477.43
2021-02-26 23:00:00,46276.87,1444.59,0.42788,170.25,484.46
2021-02-27 00:00:00,47525.07,1490.25,0.44417,179.37,497.5
2021-02-27 01:00:00,47761.97,1496.22,0.44088,178.78,496.1
2021-02-27 02:00:00,47375.34,1489.57,0.43706,175.7,492.19
