Pair,Total return (%),Annualized Sharpe Ratio,Max Drawdown (%),Number of trades,Non-stop loss win rate (%),Mean trade duration/Reversion speed from threshold (mins),Average entry beta,Median MABD (%),Beta series returns MAD (%),Average S1 trade returns (%),Average S2 trade returns (%)
DOGEUSDT_2024_5m ~ LTCUSDT_2024_5m,-22.30664326913742,-0.8037466811986037,62.87226628156554,135,60.74074074074074,435.4074074074074,0.001555922981648681,26.794488243081773,0.5132506420381988,0.12119255033532833,0.13638696225858604
