Open Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,Taker Buy Base Volume,Taker Buy Quote Volume
2025-02-07 07:00:00,96746.87000000,97213.54000000,96645.45000000,96757.05000000,748.38174000,2025-02-07 07:59:59.999,72506499.47229730,141152,365.61374000,35422635.07427430
2025-02-07 08:00:00,96757.04000000,97258.76000000,96613.24000000,97021.47000000,723.04148000,2025-02-07 08:59:59.999,70092152.84014690,132452,369.90391000,35858987.13929170
2025-02-07 09:00:00,97021.47000000,97388.00000000,97021.47000000,97295.23000000,557.76092000,2025-02-07 09:59:59.999,54253929.79648850,90099,294.49161000,28645489.98145290
2025-02-07 10:00:00,97295.24000000,97486.05000000,97248.22000000,97261.51000000,390.17165000,2025-02-07 10:59:59.999,37994056.10078240,97044,175.47813000,17089718.64120320
2025-02-07 11:00:00,97261.52000000,97750.00000000,97261.51000000,97750.00000000,552.57830000,2025-02-07 11:59:59.999,53948726.75437180,79866,336.85767000,32892801.23709200
2025-02-07 12:00:00,97749.99000000,98085.85000000,97500.00000000,97963.58000000,865.98738000,2025-02-07 12:59:59.999,84701370.74631240,100332,490.64963000,47994805.12830160
2025-02-07 13:00:00,97963.58000000,98862.38000000,97165.51000000,98828.01000000,2502.91288000,2025-02-07 13:59:59.999,245623850.13680480,283931,1350.01469000,132565652.28254500
2025-02-07 14:00:00,98828.01000000,100137.99000000,98688.00000000,99710.92000000,3730.76190000,2025-02-07 14:59:59.999,371665409.67837010,495125,1954.62929000,194643173.28092430
2025-02-07 15:00:00,99710.91000000,99710.91000000,97616.27000000,98283.98000000,5294.68336000,2025-02-07 15:59:59.999,521807448.98093140,649196,2234.59460000,220223655.97381350
2025-02-07 16:00:00,98283.98000000,98563.55000000,97638.29000000,97827.66000000,2962.02555000,2025-02-07 16:59:59.999,290428829.01037630,407161,1473.20963000,144512703.21158500
2025-02-07 17:00:00,97827.67000000,98166.67000000,97145.81000000,97434.78000000,1557.74255000,2025-02-07 17:59:59.999,152009646.56030450,395846,704.83469000,68784758.49561260
2025-02-07 18:00:00,97434.79000000,98353.10000000,97300.01000000,97751.99000000,932.05680000,2025-02-07 18:59:59.999,91253450.04869820,214046,478.53644000,46848313.45877510
2025-02-07 19:00:00,97752.00000000,97831.99000000,96856.78000000,96898.56000000,1307.40157000,2025-02-07 19:59:59.999,127271655.57473140,184866,654.43379000,63723184.00654410
2025-02-07 20:00:00,96898.56000000,96944.10000000,95620.34000000,95764.31000000,2130.34759000,2025-02-07 20:59:59.999,204938551.19671590,321794,801.99739000,77143295.30626090
2025-02-07 21:00:00,95764.30000000,96174.79000000,95693.75000000,96011.42000000,1332.88857000,2025-02-07 21:59:59.999,127821796.74968420,179029,712.35765000,68312272.95241050
2025-02-07 22:00:00,96011.43000000,96100.86000000,95632.23000000,96062.76000000,682.10739000,2025-02-07 22:59:59.999,65331591.49460490,143279,270.17729000,25883103.08831040
2025-02-07 23:00:00,96062.77000000,96518.16000000,95866.80000000,96506.80000000,641.57728000,2025-02-07 23:59:59.999,61723550.40952420,111613,312.26081000,30036280.63373460
2025-02-08 00:00:00,96506.80000000,96851.48000000,96335.42000000,96650.14000000,562.29789000,2025-02-08 00:59:59.999,54325432.65676860,124297,261.64116000,25274564.36668980
2025-02-08 01:00:00,96650.15000000,96789.57000000,96395.12000000,96509.20000000,689.19360000,2025-02-08 01:59:59.999,66583014.33909930,104339,206.20831000,19928595.34958430
2025-02-08 02:00:00,96509.20000000,96818.33000000,96399.12000000,96751.01000000,455.40440000,2025-02-08 02:59:59.999,43986329.77454240,77020,144.23270000,13933768.93411510
2025-02-08 03:00:00,96751.02000000,96880.00000000,96542.02000000,96699.23000000,299.48534000,2025-02-08 03:59:59.999,28968883.09868030,62565,135.57153000,13113250.96553270
2025-02-08 04:00:00,96699.24000000,96699.24000000,96222.00000000,96300.01000000,418.74542000,2025-02-08 04:59:59.999,40385425.38191590,74257,151.64281000,14626979.45764640
2025-02-08 05:00:00,96300.01000000,96369.45000000,96064.61000000,96211.08000000,426.23813000,2025-02-08 05:59:59.999,41012850.92681240,90287,208.07077000,20024772.76332350
2025-02-08 06:00:00,96211.08000000,96224.00000000,95853.90000000,95994.55000000,417.26990000,2025-02-08 06:59:59.999,40091613.87836300,64633,157.48250000,15133345.35108470
2025-02-08 07:00:00,95994.56000000,96318.80000000,95785.09000000,96209.92000000,527.23259000,2025-02-08 07:59:59.999,50653313.46906730,86260,284.05352000,27291948.38336300
2025-02-08 08:00:00,96209.92000000,96293.48000000,95879.69000000,95893.84000000,419.39566000,2025-02-08 08:59:59.999,40283013.42977740,62025,207.91764000,19972324.58562990
2025-02-08 09:00:00,95893.84000000,96201.86000000,95893.83000000,96163.05000000,224.77228000,2025-02-08 09:59:59.999,21594533.50926220,44306,151.59268000,14562542.05528960
2025-02-08 10:00:00,96163.05000000,96289.00000000,96010.52000000,96050.64000000,268.26864000,2025-02-08 10:59:59.999,25800740.98211000,61024,134.70794000,12956678.13353050
2025-02-08 11:00:00,96050.63000000,96120.66000000,95865.71000000,96120.00000000,251.58047000,2025-02-08 11:59:59.999,24146248.49383920,59294,112.52957000,10801427.52629550
2025-02-08 12:00:00,96120.00000000,96270.28000000,95864.93000000,96059.24000000,539.02009000,2025-02-08 12:59:59.999,51776198.44089990,76816,241.97595000,23246957.76622200
2025-02-08 13:00:00,96059.25000000,96517.52000000,96011.58000000,96246.70000000,669.24464000,2025-02-08 13:59:59.999,64406093.83021640,80475,440.16621000,42355383.65386400
2025-02-08 14:00:00,96246.69000000,96376.60000000,95950.22000000,96091.34000000,722.98440000,2025-02-08 14:59:59.999,69493739.29919000,96817,205.79580000,19777545.08328040
2025-02-08 15:00:00,96091.34000000,96200.04000000,95688.00000000,95843.74000000,568.28343000,2025-02-08 15:59:59.999,54478088.22080170,95600,224.16665000,21487850.05808680
2025-02-08 16:00:00,95843.74000000,96132.08000000,95749.88000000,96132.07000000,404.70549000,2025-02-08 16:59:59.999,38831633.41718240,86516,209.98935000,20148825.77818210
2025-02-08 17:00:00,96132.07000000,96391.03000000,96132.07000000,96377.71000000,498.44753000,2025-02-08 17:59:59.999,47989171.41187040,90782,265.71662000,25584457.44421080
2025-02-08 18:00:00,96377.71000000,96526.59000000,96235.23000000,96512.00000000,353.52885000,2025-02-08 18:59:59.999,34085438.47197140,66746,192.42113000,18554020.00733180
2025-02-08 19:00:00,96512.00000000,96750.00000000,96399.27000000,96579.99000000,279.95367000,2025-02-08 19:59:59.999,27039958.49204230,58626,133.27011000,12872717.37696390
2025-02-08 20:00:00,96579.99000000,96638.89000000,96358.50000000,96455.92000000,264.21148000,2025-02-08 20:59:59.999,25481036.91299320,52758,97.23387000,9377566.91708010
2025-02-08 21:00:00,96455.92000000,96600.00000000,96360.00000000,96527.36000000,224.76729000,2025-02-08 21:59:59.999,21684595.52251450,46206,78.51361000,7574617.68372950
2025-02-08 22:00:00,96527.37000000,96712.00000000,96388.88000000,96473.90000000,286.06330000,2025-02-08 22:59:59.999,27619276.40442240,45007,111.90036000,10802207.93330510
2025-02-08 23:00:00,96473.91000000,96687.02000000,96430.43000000,96444.74000000,376.14845000,2025-02-08 23:59:59.999,36323637.15152050,51236,93.72603000,9050417.33039960
2025-02-09 00:00:00,96444.75000000,96584.91000000,96360.14000000,96568.00000000,346.91772000,2025-02-09 00:59:59.999,33466867.71571310,56156,119.97938000,11574863.48205560
2025-02-09 01:00:00,96568.01000000,96992.37000000,96484.00000000,96992.36000000,532.69426000,2025-02-09 01:59:59.999,51549737.91137150,67188,255.52833000,24730087.51106880
2025-02-09 02:00:00,96992.36000000,97042.59000000,96687.81000000,96727.31000000,434.32910000,2025-02-09 02:59:59.999,42077225.20317150,74794,187.70015000,18184658.19423540
2025-02-09 03:00:00,96727.32000000,97300.00000000,96690.31000000,97300.00000000,750.43192000,2025-02-09 03:59:59.999,72828738.49025560,106179,486.16545000,47189732.26963780
2025-02-09 04:00:00,97299.99000000,97323.09000000,96964.14000000,97220.59000000,401.46362000,2025-02-09 04:59:59.999,39006582.28290930,57783,236.58277000,22988270.41325380
2025-02-09 05:00:00,97220.58000000,97227.39000000,97000.00000000,97029.28000000,222.88816000,2025-02-09 05:59:59.999,21641899.24134800,33166,89.79857000,8718455.82399220
2025-02-09 06:00:00,97029.28000000,97068.04000000,96777.77000000,97005.89000000,288.62500000,2025-02-09 06:59:59.999,27975139.10571710,50185,107.28950000,10398955.47977930
2025-02-09 07:00:00,97005.89000000,97127.94000000,96932.88000000,97057.83000000,217.20888000,2025-02-09 07:59:59.999,21076723.22912210,45523,120.53428000,11696130.30930370
2025-02-09 08:00:00,97057.83000000,97294.46000000,97055.55000000,97086.00000000,333.14767000,2025-02-09 08:59:59.999,32377701.96006470,54305,183.30160000,17815064.96651310
2025-02-09 09:00:00,97086.00000000,97086.00000000,96898.05000000,96924.53000000,428.91316000,2025-02-09 09:59:59.999,41589191.20607500,58504,142.33508000,13801234.86154590
2025-02-09 10:00:00,96924.53000000,96924.53000000,96656.79000000,96762.01000000,525.83504000,2025-02-09 10:59:59.999,50899148.28639190,67733,199.04820000,19266079.74643060
2025-02-09 11:00:00,96762.01000000,97020.00000000,96509.96000000,96554.01000000,522.89259000,2025-02-09 11:59:59.999,50595895.08698280,76656,266.00435000,25737079.06822670
2025-02-09 12:00:00,96554.01000000,96703.99000000,96314.30000000,96535.26000000,612.90916000,2025-02-09 12:59:59.999,59171089.79542960,81827,338.96472000,32728001.48138680
2025-02-09 13:00:00,96535.27000000,96544.63000000,95800.01000000,95877.92000000,1129.42710000,2025-02-09 13:59:59.999,108594146.08044150,120500,336.75410000,32386291.43823860
2025-02-09 14:00:00,95877.93000000,96305.30000000,95700.00000000,96127.73000000,847.92385000,2025-02-09 14:59:59.999,81441991.13031330,108553,401.59459000,38573328.07255030
2025-02-09 15:00:00,96127.51000000,96653.06000000,96109.93000000,96488.15000000,625.59676000,2025-02-09 15:59:59.999,60330031.17401770,96584,364.11624000,35108439.36215480
2025-02-09 16:00:00,96488.14000000,96545.65000000,96326.96000000,96442.16000000,413.88468000,2025-02-09 16:59:59.999,39921732.02015680,77360,221.33507000,21348610.06287880
2025-02-09 17:00:00,96442.16000000,96567.80000000,95900.00000000,96171.17000000,549.43351000,2025-02-09 17:59:59.999,52861814.74822860,109107,213.32621000,20524517.09626540
2025-02-09 18:00:00,96171.18000000,96281.45000000,95982.00000000,96212.00000000,248.89382000,2025-02-09 18:59:59.999,23921316.79177970,72877,139.43725000,13401520.32289400
2025-02-09 19:00:00,96212.00000000,96273.63000000,95888.88000000,96064.74000000,292.10619000,2025-02-09 19:59:59.999,28055451.66955520,67792,146.57336000,14077147.04882860
2025-02-09 20:00:00,96064.73000000,96760.00000000,96048.81000000,96322.24000000,385.93272000,2025-02-09 20:59:59.999,37207129.52717180,88442,213.27773000,20563669.52212640
2025-02-09 21:00:00,96322.23000000,96331.81000000,94713.00000000,95173.78000000,2070.22704000,2025-02-09 21:59:59.999,197174689.86744080,281525,791.28429000,75347617.44924850
2025-02-09 22:00:00,95173.79000000,96464.77000000,94779.19000000,95831.64000000,1356.05815000,2025-02-09 22:59:59.999,129645709.19198240,289047,765.59462000,73208827.87396300
2025-02-09 23:00:00,95830.19000000,96572.85000000,95722.22000000,96462.75000000,583.17603000,2025-02-09 23:59:59.999,56085200.59515740,151406,337.20291000,32427016.31869810
2025-02-10 00:00:00,96462.75000000,97131.47000000,96452.09000000,96717.98000000,855.85027000,2025-02-10 00:59:59.999,82908983.47366340,193825,444.07066000,43019688.93159870
2025-02-10 01:00:00,96717.99000000,96833.34000000,95256.00000000,95576.00000000,1127.48293000,2025-02-10 01:59:59.999,108121326.46128850,235780,493.88141000,47332282.41509790
2025-02-10 02:00:00,95576.00000000,96070.36000000,95419.47000000,95798.82000000,1042.27393000,2025-02-10 02:59:59.999,99726907.92349240,198135,490.18440000,46923821.53630750
2025-02-10 03:00:00,95798.83000000,97098.35000000,95762.00000000,96814.98000000,1416.36294000,2025-02-10 03:59:59.999,136908597.33923490,230487,743.10957000,71767150.80137070
2025-02-10 04:00:00,96814.97000000,97170.00000000,96632.81000000,96935.46000000,632.94413000,2025-02-10 04:59:59.999,61357358.43249560,113384,305.33671000,29605215.90929650
2025-02-10 05:00:00,96935.46000000,97640.02000000,96764.75000000,97015.26000000,1519.53410000,2025-02-10 05:59:59.999,147633863.89799710,167022,716.36851000,69643594.46228570
2025-02-10 06:00:00,97015.26000000,97219.99000000,96800.00000000,97142.43000000,808.23303000,2025-02-10 06:59:59.999,78435143.58981050,123762,408.51757000,39645136.42070330
2025-02-10 07:00:00,97142.43000000,97482.87000000,97108.88000000,97429.83000000,755.46407000,2025-02-10 07:59:59.999,73504330.07943040,107556,394.59024000,38392993.43402400
2025-02-10 08:00:00,97429.83000000,97899.99000000,97358.79000000,97683.99000000,1238.61637000,2025-02-10 08:59:59.999,121030556.94641210,140845,774.22893000,75660650.54771720
2025-02-10 09:00:00,97684.00000000,97880.33000000,97451.73000000,97664.78000000,659.22257000,2025-02-10 09:59:59.999,64370077.86253710,79902,257.06394000,25107270.63537180
2025-02-10 10:00:00,97664.77000000,97954.69000000,97589.94000000,97728.29000000,1021.79544000,2025-02-10 10:59:59.999,99925952.50140700,85737,421.73630000,41253489.04881790
2025-02-10 11:00:00,97728.29000000,97899.00000000,97599.88000000,97661.16000000,600.83887000,2025-02-10 11:59:59.999,58740204.24761580,78937,288.29358000,28182224.78319150
2025-02-10 12:00:00,97661.15000000,97788.24000000,97180.55000000,97358.58000000,592.57733000,2025-02-10 12:59:59.999,57758246.33630730,106500,249.47733000,24314001.42386690
2025-02-10 13:00:00,97358.59000000,98345.00000000,97356.03000000,98215.72000000,1115.72278000,2025-02-10 13:59:59.999,109121744.02526310,171767,666.81088000,65243497.71200110
2025-02-10 14:00:00,98215.71000000,98312.00000000,97070.00000000,97270.64000000,1686.99088000,2025-02-10 14:59:59.999,164635445.93725110,304996,695.52845000,67885005.32450420
2025-02-10 15:00:00,97270.65000000,97566.03000000,96866.66000000,97218.69000000,1141.04586000,2025-02-10 15:59:59.999,110898232.77231590,232471,451.23245000,43856108.94555640
2025-02-10 16:00:00,97218.68000000,97380.00000000,96866.39000000,97300.75000000,941.39367000,2025-02-10 16:59:59.999,91476799.50004510,186821,500.53189000,48656163.01995560
2025-02-10 17:00:00,97300.75000000,97516.10000000,96884.01000000,97500.00000000,584.34440000,2025-02-10 17:59:59.999,56792021.38024690,187708,286.38828000,27835063.24919330
2025-02-10 18:00:00,97499.99000000,97557.02000000,97186.04000000,97549.99000000,749.86472000,2025-02-10 18:59:59.999,73011853.65966000,137160,202.31893000,19700284.37412600
2025-02-10 19:00:00,97549.98000000,97643.29000000,97265.91000000,97376.00000000,509.73780000,2025-02-10 19:59:59.999,49701928.83421700,107486,183.26994000,17871043.32154940
2025-02-10 20:00:00,97376.00000000,97489.78000000,97219.46000000,97331.95000000,521.01283000,2025-02-10 20:59:59.999,50733677.13614090,84843,203.06369000,19769674.64771440
2025-02-10 21:00:00,97331.96000000,97378.57000000,97128.79000000,97375.81000000,562.27809000,2025-02-10 21:59:59.999,54684644.18058750,59941,184.09210000,17903798.39455010
2025-02-10 22:00:00,97375.80000000,97490.71000000,97280.40000000,97390.26000000,248.77910000,2025-02-10 22:59:59.999,24224456.52215750,54788,128.33007000,12494889.09928460
2025-02-10 23:00:00,97390.26000000,97449.06000000,97240.00000000,97430.82000000,240.50926000,2025-02-10 23:59:59.999,23409699.62920910,86066,119.19746000,11602570.06693440
2025-02-11 00:00:00,97430.82000000,98149.92000000,97416.62000000,97783.12000000,680.58059000,2025-02-11 00:59:59.999,66562624.68907070,182903,386.09640000,37757152.12193340
2025-02-11 01:00:00,97783.12000000,98100.00000000,97783.12000000,97994.23000000,505.79967000,2025-02-11 01:59:59.999,49560282.93134630,121235,260.77344000,25550978.74065560
2025-02-11 02:00:00,97994.24000000,98098.00000000,97464.67000000,97764.00000000,533.86507000,2025-02-11 02:59:59.999,52209157.82628410,133776,237.43245000,23218171.54102190
2025-02-11 03:00:00,97764.00000000,97766.88000000,97480.16000000,97607.30000000,304.67644000,2025-02-11 03:59:59.999,29730606.19597260,79102,141.32385000,13790928.40907830
2025-02-11 04:00:00,97607.31000000,98193.74000000,97558.99000000,98064.93000000,495.20890000,2025-02-11 04:59:59.999,48470406.46983850,107542,310.88584000,30427354.56339200
2025-02-11 05:00:00,98064.93000000,98478.42000000,98008.00000000,98412.24000000,896.14152000,2025-02-11 05:59:59.999,88023898.18246050,126319,471.09642000,46272039.34578790
2025-02-11 06:00:00,98412.24000000,98476.00000000,98135.67000000,98424.33000000,555.33406000,2025-02-11 06:59:59.999,54610523.32624430,86970,196.99827000,19368353.86486670
2025-02-11 07:00:00,98424.32000000,98464.03000000,98258.46000000,98268.97000000,639.99685000,2025-02-11 07:59:59.999,62958752.93231790,86492,193.28966000,19014710.33254450
2025-02-11 08:00:00,98268.98000000,98330.00000000,98109.29000000,98223.79000000,470.44777000,2025-02-11 08:59:59.999,46204863.94510900,67145,178.35749000,17517703.03871510
2025-02-11 09:00:00,98223.79000000,98300.05000000,97913.80000000,97999.99000000,446.38960000,2025-02-11 09:59:59.999,43798041.38826100,71994,166.15334000,16304125.18726280
2025-02-11 10:00:00,97999.99000000,98132.71000000,97885.62000000,97961.25000000,484.84762000,2025-02-11 10:59:59.999,47519284.89574440,75157,175.95804000,17247816.98627770
2025-02-11 11:00:00,97961.24000000,98232.91000000,97894.38000000,98151.52000000,302.01527000,2025-02-11 11:59:59.999,29616845.70510740,65548,141.73193000,13900590.98101990
2025-02-11 12:00:00,98151.51000000,98158.89000000,97680.49000000,97766.13000000,550.95842000,2025-02-11 12:59:59.999,53911467.59047380,125061,226.80852000,22190007.43985710
2025-02-11 13:00:00,97766.13000000,97850.00000000,96670.00000000,96799.53000000,1309.33900000,2025-02-11 13:59:59.999,127385459.52675510,221199,575.48357000,56021817.97269180
2025-02-11 14:00:00,96799.53000000,97321.73000000,96595.33000000,96962.03000000,1274.66509000,2025-02-11 14:59:59.999,123561319.00283160,327411,629.76882000,61055587.70353020
2025-02-11 15:00:00,96962.04000000,97262.56000000,96631.38000000,97007.53000000,1110.13994000,2025-02-11 15:59:59.999,107626270.02214040,295666,515.10930000,49946287.52016750
2025-02-11 16:00:00,97007.54000000,97045.53000000,96303.00000000,96365.05000000,1198.98433000,2025-02-11 16:59:59.999,115864926.45097380,214160,440.94479000,42606619.97337030
2025-02-11 17:00:00,96365.04000000,96395.28000000,95950.00000000,96165.29000000,1067.45280000,2025-02-11 17:59:59.999,102666436.23847810,203542,537.82191000,51732722.03032310
2025-02-11 18:00:00,96165.29000000,96165.29000000,95409.92000000,95469.28000000,1234.84113000,2025-02-11 18:59:59.999,118224665.21593500,180064,477.31426000,45697783.44691760
2025-02-11 19:00:00,95469.28000000,95658.24000000,94876.88000000,95040.82000000,1383.45885000,2025-02-11 19:59:59.999,131619404.60132180,275481,664.95445000,63264302.95033220
2025-02-11 20:00:00,95040.81000000,95439.27000000,94928.47000000,95305.00000000,911.18485000,2025-02-11 20:59:59.999,86704346.25473120,185211,472.72976000,44988725.05995220
2025-02-11 21:00:00,95305.01000000,96449.26000000,95256.80000000,96390.23000000,916.87274000,2025-02-11 21:59:59.999,87918318.59260700,169191,540.57400000,51855425.81416540
2025-02-11 22:00:00,96390.22000000,96512.70000000,95353.64000000,95580.23000000,843.55750000,2025-02-11 22:59:59.999,80956888.24480080,185649,384.34420000,36888143.69707100
2025-02-11 23:00:00,95580.24000000,95966.65000000,95490.05000000,95778.20000000,531.00578000,2025-02-11 23:59:59.999,50830056.15751420,129768,268.54995000,25702706.15543740
2025-02-12 00:00:00,95778.21000000,96120.00000000,95672.56000000,96060.00000000,576.62562000,2025-02-12 00:59:59.999,55288334.48217530,136856,242.23454000,23231153.58149250
2025-02-12 01:00:00,96060.00000000,96263.99000000,95817.69000000,96207.32000000,373.26635000,2025-02-12 01:59:59.999,35839956.39176670,94740,178.85535000,17178539.87067060
2025-02-12 02:00:00,96207.33000000,96214.70000000,95384.61000000,95579.14000000,657.69595000,2025-02-12 02:59:59.999,63000917.64930500,111288,244.30586000,23392376.35258130
2025-02-12 03:00:00,95579.13000000,95762.67000000,95100.00000000,95299.27000000,799.73342000,2025-02-12 03:59:59.999,76347587.37928240,147072,366.91302000,35024679.50346630
2025-02-12 04:00:00,95299.28000000,95611.12000000,95267.71000000,95556.98000000,551.85072000,2025-02-12 04:59:59.999,52679139.70669100,135940,294.20306000,28085731.14926210
2025-02-12 05:00:00,95556.99000000,95933.30000000,95514.60000000,95886.54000000,318.13104000,2025-02-12 05:59:59.999,30467000.33605280,86285,139.54109000,13364987.09109680
2025-02-12 06:00:00,95886.54000000,95952.09000000,95684.00000000,95817.87000000,353.46652000,2025-02-12 06:59:59.999,33872833.79553580,71227,162.47972000,15567320.00861870
2025-02-12 07:00:00,95817.87000000,96188.68000000,95793.11000000,96069.58000000,716.35723000,2025-02-12 07:59:59.999,68777783.31207600,79952,511.28710000,49088686.30905330
2025-02-12 08:00:00,96069.58000000,96469.78000000,96047.73000000,96358.46000000,480.83950000,2025-02-12 08:59:59.999,46293279.79423890,97058,213.91752000,20596610.19323860
2025-02-12 09:00:00,96358.46000000,96377.36000000,96014.69000000,96129.28000000,981.15914000,2025-02-12 09:59:59.999,94365168.47115540,107244,343.54339000,33053705.15602980
2025-02-12 10:00:00,96129.28000000,96196.00000000,95913.49000000,95978.01000000,397.44155000,2025-02-12 10:59:59.999,38193233.72870380,73692,127.61144000,12262619.73165470
2025-02-12 11:00:00,95978.00000000,96377.32000000,95978.00000000,96094.65000000,437.01756000,2025-02-12 11:59:59.999,42035671.12818180,85587,180.45729000,17358226.80461230
2025-02-12 12:00:00,96094.65000000,96350.00000000,95944.44000000,95982.97000000,471.65116000,2025-02-12 12:59:59.999,45359766.73977750,91048,203.74993000,19597404.99586360
2025-02-12 13:00:00,95982.97000000,96631.66000000,94088.23000000,94975.38000000,6201.22653000,2025-02-12 13:59:59.999,589307583.58042500,698898,2690.42668000,255762974.88257240
2025-02-12 14:00:00,94975.37000000,95685.90000000,94500.00000000,95628.91000000,2815.25179000,2025-02-12 14:59:59.999,267695128.86117920,655222,1447.80455000,137695629.24711110
2025-02-12 15:00:00,95628.92000000,95999.65000000,94708.17000000,95816.18000000,2317.41055000,2025-02-12 15:59:59.999,221309374.23620810,541780,1117.28544000,106730239.73890300
2025-02-12 16:00:00,95816.18000000,97094.34000000,95120.30000000,96986.14000000,2240.81919000,2025-02-12 16:59:59.999,215542226.06257140,353826,1359.60425000,130826997.47881210
2025-02-12 17:00:00,96986.14000000,97700.00000000,96769.23000000,97354.89000000,2542.31272000,2025-02-12 17:59:59.999,247192149.05125920,329075,1124.36313000,109333251.43198910
2025-02-12 18:00:00,97354.88000000,97450.00000000,96625.00000000,96921.43000000,1188.43319000,2025-02-12 18:59:59.999,115256542.64576440,180404,485.29577000,47070715.24616580
2025-02-12 19:00:00,96921.42000000,97278.16000000,96353.47000000,97205.06000000,717.99366000,2025-02-12 19:59:59.999,69527290.36707810,194742,334.59504000,32404200.97705400
2025-02-12 20:00:00,97205.06000000,97623.48000000,96931.89000000,97025.24000000,938.18608000,2025-02-12 20:59:59.999,91295659.35584390,191839,445.00375000,43308132.11667270
2025-02-12 21:00:00,97026.53000000,97908.99000000,96854.97000000,97646.50000000,1037.19237000,2025-02-12 21:59:59.999,101164532.95058180,151625,537.62355000,52439324.29300850
2025-02-12 22:00:00,97646.51000000,98119.99000000,97416.40000000,97806.57000000,1180.16505000,2025-02-12 22:59:59.999,115509012.79059170,233378,685.47086000,67098308.64156270
2025-02-12 23:00:00,97806.57000000,98000.01000000,97579.31000000,97869.99000000,856.93936000,2025-02-12 23:59:59.999,83821995.57792020,143959,384.13320000,37572442.23864140
2025-02-13 00:00:00,97870.00000000,97870.00000000,97534.07000000,97818.91000000,621.42152000,2025-02-13 00:59:59.999,60697696.67263620,111329,238.50269000,23298819.29435500
2025-02-13 01:00:00,97818.91000000,98083.91000000,97743.57000000,97986.19000000,683.24154000,2025-02-13 01:59:59.999,66886141.55620710,136063,305.45494000,29902454.18140170
2025-02-13 02:00:00,97986.18000000,97986.19000000,97367.45000000,97473.66000000,446.21833000,2025-02-13 02:59:59.999,43582309.06599410,88081,181.37892000,17719347.88705110
2025-02-13 03:00:00,97473.67000000,97631.03000000,97430.00000000,97498.42000000,376.45603000,2025-02-13 03:59:59.999,36716268.29761650,68647,173.78446000,16950482.20860650
2025-02-13 04:00:00,97498.43000000,97564.83000000,96767.28000000,96927.46000000,711.63196000,2025-02-13 04:59:59.999,69121887.09646860,110468,286.18709000,27803941.80911780
2025-02-13 05:00:00,96927.46000000,96929.67000000,96503.38000000,96666.38000000,746.30255000,2025-02-13 05:59:59.999,72184019.90949240,147635,307.73495000,29764471.98668730
2025-02-13 06:00:00,96666.37000000,96757.50000000,95800.00000000,96056.72000000,1088.55194000,2025-02-13 06:59:59.999,104727690.23605790,194074,474.14762000,45611619.83663330
2025-02-13 07:00:00,96056.72000000,96231.67000000,95901.00000000,96070.23000000,837.45143000,2025-02-13 07:59:59.999,80468063.48345480,156032,412.75694000,39665561.86879530
2025-02-13 08:00:00,96070.23000000,96175.34000000,95649.85000000,95943.62000000,1211.55455000,2025-02-13 08:59:59.999,116229483.41871220,173364,430.81153000,41336510.23119460
2025-02-13 09:00:00,95943.62000000,96297.76000000,95786.20000000,96262.25000000,640.54269000,2025-02-13 09:59:59.999,61570152.08804550,112118,319.91277000,30759488.51407720
2025-02-13 10:00:00,96262.24000000,96336.00000000,96103.14000000,96155.86000000,421.26729000,2025-02-13 10:59:59.999,40530039.76388590,96745,153.11895000,14731802.15044180
2025-02-13 11:00:00,96155.87000000,96288.74000000,95599.57000000,95925.11000000,881.28275000,2025-02-13 11:59:59.999,84537049.82705600,174890,336.52868000,32289530.36407500
2025-02-13 12:00:00,95925.12000000,96069.81000000,95707.02000000,95820.28000000,779.42863000,2025-02-13 12:59:59.999,74749859.81411040,160672,370.88489000,35574432.83444530
