Unnamed: 0,Pair,Total return (%),Sharpe ratio,Max drawdown (%),Number of trades,Non-stop loss win rate (%),Mean trade duration/Reversion speed from threshold (mins),Average entry beta,Median Absolute Percent Delta Beta (%),Beta series returns MAD (%),Average S1 trade returns (%),Average S2 trade returns (%)
0,SANDUSDT_2024_5m ~ CRVUSDT_2024_5m,20.845222828572247,0.1170898539130777,9.225626534939508,125,65.60000000000001,388.88,0.6946108462781426,20.523407583645643,0.3594010437622308,-0.1089987043268915,-0.423062201464154
0,FLOWUSDT_2024_5m ~ FILUSDT_2024_5m,42.01710864133105,0.1490086891863246,12.024334387340836,121,58.67768595041323,404.21487603305786,0.1113015787759234,21.02127240504662,0.3546618198109974,0.3204145066057173,0.2340907725274506
0,ALGOUSDT_2024_5m ~ FILUSDT_2024_5m,19.006765107246625,0.0600581033114741,18.943328549753847,107,57.943925233644855,418.13084112149534,0.0210783130819623,25.617409355894743,0.3934864100175628,0.0518896299955168,0.336137664164404
0,HBARUSDT_2024_5m ~ THETAUSDT_2024_5m,-71.75236864769754,-0.0749684942447034,83.9524121038152,118,55.08474576271186,409.8305084745763,0.0376065877052199,31.94762304892784,0.4954234396938872,1.2687284876310367,0.4278957824861892
0,OPUSDT_2024_5m ~ EGLDUSDT_2024_5m,-1.0030220219254018,-0.0028283314517883,31.18443786782278,128,53.125,429.6875,0.0562330105652093,31.222597962986605,0.4808167939628571,0.7260146666593692,0.3187798907176628
0,APTUSDT_2024_5m ~ AVAXUSDT_2024_5m,37.35088859823854,0.1097297160062335,23.65427657600734,121,63.63636363636363,442.4380165289256,0.1885309878747638,28.2764040249836,0.4953711582966313,0.0536414903323258,0.0994390384514432
0,XTZUSDT_2024_5m ~ CRVUSDT_2024_5m,7.430613218874721,0.0291220718476499,15.945351945006644,121,71.07438016528926,366.2809917355372,1.3650929870144957,27.17914771255295,0.4264445625784763,0.1470732169581049,-0.0088758614828147
0,MANAUSDT_2024_5m ~ FILUSDT_2024_5m,37.13197892450651,0.155720854695112,6.774124071074756,108,62.03703703703704,396.01851851851853,0.0453421128786199,24.24221653151898,0.3808784130989728,-0.2196663108743472,-0.1056578999739854
0,EOSUSDT_2024_5m ~ ALGOUSDT_2024_5m,-10.325477101656324,-0.0523440741299233,17.49638260627134,131,55.72519083969466,391.48854961832063,2.612641683014454,25.14397765938383,0.3402941870186082,0.3569472193543753,0.4311234802586058
0,SEIUSDT_2024_5m ~ ATOMUSDT_2024_5m,-39.0617056943595,-0.0840869870470169,62.760261564693046,115,59.130434782608695,406.30434782608694,0.0743139885851982,31.05353837625244,0.5356609603222484,0.132849334461209,-0.1740509571962881
0,AXSUSDT_2024_5m ~ IOTAUSDT_2024_5m,33.90005554782663,0.0935385135572819,18.292207726132297,128,60.15625,345.15625,27.62973820244958,13.48687271496167,0.3165702806782189,-0.5593846190637295,-0.5482126649962655
0,FETUSDT_2024_5m ~ THETAUSDT_2024_5m,49.79257034271584,0.1434659791577976,16.15945564301216,126,65.87301587301587,434.72222222222223,0.6526521761031658,31.05919041976226,0.5196487102687275,0.0312583031428294,0.1767460691039401
0,INJUSDT_2024_5m ~ LDOUSDT_2024_5m,2.279383530877338,0.0067664104722877,21.957746941953545,107,51.4018691588785,429.766355140187,5.465398186088035,55.16601209354822,0.7266431471444568,-0.2446821472843477,-0.1960420306987754
0,JTOUSDT_2024_5m ~ NEARUSDT_2024_5m,44.05632279222208,0.1181320724555249,28.030595094898715,111,63.96396396396396,406.9819819819819,0.3281362230457521,49.05742241689976,0.7686346893088225,0.2912125554264683,0.2153162621660868
0,THETAUSDT_2024_5m ~ GRTUSDT_2024_5m,24.440134598679077,0.0718687632490065,18.66368382993124,131,57.25190839694656,416.60305343511453,4.003586157861435,28.86639388528868,0.4396171393605041,0.2562419233919586,-0.0676250148235536
0,INJUSDT_2024_5m ~ ARBUSDT_2024_5m,-36.38933843189622,-0.1120380435705307,47.189242450616234,111,45.94594594594595,406.0810810810811,18.85210518678687,32.88548703899621,0.5449177440008279,-0.0797759279457387,0.3305717658611592
0,INJUSDT_2024_5m ~ SEIUSDT_2024_5m,71.02505319229027,0.1683812694925184,20.60365291163377,112,62.5,432.8571428571428,31.52492934798056,35.5044929980164,0.5717414858920744,0.5805083204582465,0.1308935075888385
0,HBARUSDT_2024_5m ~ ALGOUSDT_2024_5m,-17.633915353380324,-0.029650278065787,44.45108402420565,107,69.1588785046729,380.1869158878505,0.3956927976103131,19.41016431167406,0.3843189169224548,0.9533925458746488,0.2532945878676501
