Pair,Total return (%),Annualized Sharpe Ratio,Max Drawdown (%),Number of trades,Non-stop loss win rate (%),Mean trade duration/Reversion speed from threshold (mins),Average entry beta,Median MABD (%),Beta series returns MAD (%),Average S1 trade returns (%),Average S2 trade returns (%)
AXSUSDT_2024_5m ~ MANAUSDT_2024_5m,11.55120051808676,1.3316253443113517,8.709258249015935,340,52.94117647058824,110.11764705882354,15.150357400655087,1.2716624599216457,0.21421155200605502,0.03538944617398336,0.045400944241389796
