Pair,Total Trade Return (%),Average Trade Return (%),Standard Deviation of Trade Returns (%),Max Drawdown (%),Total number of trades,Total Net Profit (€),Total Profit from S1 Leg (€),Total Profit from S2 Leg (€),Percentage Contribution from S1 Leg (%),Percentage Contribution from S2 Leg (%),Standard Deviation of S1 Returns (%),Standard Deviation of S2 Returns (%),Volatility_ratio S1 to S2,Average Trade Duration (minutes),Average Entry Beta,Average Beta Mismatch,Average Maximum Beta Mismatch,Average Assymetry Ratio,Average Trade Percent Change in S1 (%),Average Trade Percent Change in S2 (%),Average Spread Series,Standard Deviation of Spread Series Returns (%),Standard Deviation of Beta Series Returns (%)
DOGEUSDT_2024_5m ~ LTCUSDT_2024_5m,2.0443906128097318,0.07049622802792178,8.954083985774808,-1213.1778386572105,29,204.43906128097296,203.49595881687725,0.9431024640967232,99.53868773502165,0.4613122649788342,0.3647807384722135,0.23859245631869316,1.5288863030311732,2007.0689655172414,0.0019235744118591275,0.00500956662770946,0.09744871723780252,5.955720657884422,1.59570128573926,0.0015162259917830515,0.00014316138892834154,1017.725297648283,9.642485039913282
