Pair,Total Trade Return (%),Average Trade Return (%),Standard Deviation of Trade Returns (%),Max Drawdown (%),Total number of trades,Total Net Profit (€),Total Profit from S1 Leg (€),Total Profit from S2 Leg (€),Percentage Contribution from S1 Leg (%),Percentage Contribution from S2 Leg (%),Standard Deviation of S1 Returns (%),Standard Deviation of S2 Returns (%),Volatility_ratio S1 to S2,Average Trade Duration (minutes),Average Entry Beta,Average Beta Mismatch,Average Maximum Beta Mismatch,Average Assymetry Ratio,Average Trade Percent Change in S1 (%),Average Trade Percent Change in S2 (%),Average Spread Series,Standard Deviation of Spread Series Returns (%),Standard Deviation of Beta Series Returns (%)
GRT/USDT_2024_1m ~ GALA/USDT_2024_1m,-2.5781598976342,-0.01802909019324601,2.8701373560624206,-190.26869379670592,143,-257.8159897634201,78.48956876866623,-336.30555853208625,-30.444026703188847,130.44402670318883,0.16082806755026738,0.17829722298039802,0.902022279774648,334.65734265734267,4.8800434077338615,9.495024295647116,93.34493108125675,8.522398055012713,0.11904467478613952,1.7802456811467202,0.00022518130937246124,3146.4819079665776,51.84627999603354
