Pair,Total Trade Return (%),Average Trade Return (%),Standard Deviation of Trade Returns (%),Max Drawdown (%),Total number of trades,Total Net Profit (€),Total Profit from S1 Leg (€),Total Profit from S2 Leg (€),Percentage Contribution from S1 Leg (%),Percentage Contribution from S2 Leg (%),Standard Deviation of S1 Returns (%),Standard Deviation of S2 Returns (%),Volatility_ratio S1 to S2,Average Trade Duration (minutes),Average Entry Beta,Average Beta Mismatch,Average Maximum Beta Mismatch,Average Assymetry Ratio,Average Trade Percent Change in S1 (%),Average Trade Percent Change in S2 (%),Average Spread Series,Standard Deviation of Spread Series Returns (%),Standard Deviation of Beta Series Returns (%)
XRP/USDT_2024_1m ~ ADA/USDT_2024_1m,25.21616786587274,0.1669944891779652,1.194300158751432,-1426.8257569163673,151,2521.616786587273,1443.5732602394173,1078.0435263478564,57.247923947759425,42.7520760522406,0.10263534123912965,0.1197882391205528,0.8568064944659487,330.7549668874172,0.4858322260947798,1.1459554652039028,13.457314505313251,9.078868087120096,0.09647456946200408,0.1474338429039469,0.00030633444661564915,1282.7862058645385,64.66020978272049
