Pair,Total Trade Return (%),Average Trade Return (%),Standard Deviation of Trade Returns (%),Max Drawdown (%),Total number of trades,Total Net Profit (€),Total Profit from S1 Leg (€),Total Profit from S2 Leg (€),Percentage Contribution from S1 Leg (%),Percentage Contribution from S2 Leg (%),Standard Deviation of S1 Returns (%),Standard Deviation of S2 Returns (%),Volatility_ratio S1 to S2,Average Trade Duration (minutes),Average Entry Beta,Average Beta Mismatch,Average Maximum Beta Mismatch,Average Assymetry Ratio,Average Trade Percent Change in S1 (%),Average Trade Percent Change in S2 (%),Average Spread Series,Standard Deviation of Spread Series Returns (%),Standard Deviation of Beta Series Returns (%)
ADA/USDT_2024_1m ~ XRP/USDT_2024_1m,5.687422885120069,0.03895495126794567,1.2285644692389104,-84.07567642108981,146,568.7422885120075,-1411.1543764773426,1979.8966649893496,-248.11841935814658,348.11841935814647,0.1197882391205528,0.10263534123912965,1.1671246733759932,346.6027397260274,1.1127769166485575,1.5795978698526896,13.227031277737092,57.72757443016561,0.2159121971533567,0.14746429724567256,-0.00018764443412748659,1881.405192994483,64.7396579976651
