Pair,Total Trade Return (%),Average Trade Return (%),Standard Deviation of Trade Returns (%),Max Drawdown (%),Total number of trades,Total Net Profit (€),Total Profit from S1 Leg (€),Total Profit from S2 Leg (€),Percentage Contribution from S1 Leg (%),Percentage Contribution from S2 Leg (%),Standard Deviation of S1 Returns (%),Standard Deviation of S2 Returns (%),Volatility_ratio S1 to S2,Average Trade Duration (minutes),Average Entry Beta,Average Beta Mismatch,Average Maximum Beta Mismatch,Average Assymetry Ratio,Average Trade Percent Change in S1 (%),Average Trade Percent Change in S2 (%),Average Spread Series,Standard Deviation of Spread Series Returns (%),Standard Deviation of Beta Series Returns (%)
BTC/USDT_2024_1m ~ WBTC/USDT_2024_1m,56.81530137227464,0.1569483463322504,0.07277698572068184,-2.001379129011448,362,5681.530137227458,-547.067356332813,6228.597493560277,-9.628873615370411,109.62887361537052,0.1666653877602791,0.18006766060396542,0.9255709059653814,35.27624309392265,0.9797539152527076,13.665952002375338,83.21880485765325,9.017522074833707,0.0007457629059123043,-0.030029436893458092,-1.495381632716529,63103.17300316175,0.15647477004908716
