Pair,Total Trade Return (%),Average Trade Return (%),Standard Deviation of Trade Returns (%),Max Drawdown (%),Total number of trades,Total Net Profit (€),Total Profit from S1 Leg (€),Total Profit from S2 Leg (€),Percentage Contribution from S1 Leg (%),Percentage Contribution from S2 Leg (%),Standard Deviation of S1 Returns (%),Standard Deviation of S2 Returns (%),Volatility_ratio S1 to S2,Average Trade Duration (minutes),Average Entry Beta,Average Beta Mismatch,Average Maximum Beta Mismatch,Average Assymetry Ratio,Average Trade Percent Change in S1 (%),Average Trade Percent Change in S2 (%),Average Spread Series,Standard Deviation of Spread Series Returns (%),Standard Deviation of Beta Series Returns (%)
WBETH/USDT_2024_1m ~ ETH/USDT_2024_1m,201.38788951840687,0.11320286088724389,0.07772518075021352,-0.11324338060814872,1779,20138.788951840626,25515.458858166025,-5376.669906325338,126.69807960738366,-26.698079607383374,0.10291922789305578,0.08724530883535934,1.179653430848353,5.40584598088814,1.0343795832837146,8.584298253423693,22.117074072587744,382.455500315755,-0.026812002440444422,0.02431682883648587,0.19937415518385063,103905.86934824499,0.020863703429856852
